id,sent,expected,tokens,logprobs,critical_token_idx,continuation_prob,type
14_gin_failed_failed_pref,Dan failed to mix a gin tonic and Jessica failed to mix a gin tonic as well. The gin tonics were very strong.,0,Dan| failed| to| mix| a| gin| tonic| and| Jessica| failed| to| mix| a| gin| tonic| as| well|.| The| gin| ton|ics| were| very| strong|.,"[-10.984911, -0.46696067, -10.003429, -4.0767155, -8.157855, -3.5736, -2.2501493, -13.234947, -3.7888596, -0.08458416, -1.2913507, -0.50203025, -1.9645172, -3.3567166, -5.078857, -0.5792385, -1.0047479, -3.2625122, -3.279558, -6.5938177, -0.0045613768, -0.9890045, -3.816223, -2.83836, -2.0240483]",17,1.2432959196996246e-10,failed_failed_pref
14_gin_failed_failed_nonref,Dan failed to mix a gin tonic and Jessica failed to mix a gin tonic as well. It's not a big deal.,-1,Dan| failed| to| mix| a| gin| tonic| and| Jessica| failed| to| mix| a| gin| tonic| as| well|.| It|'s| not| a| big| deal|.,"[-10.984911, -0.46696067, -10.003429, -4.0767155, -8.157855, -3.5736, -2.2501493, -13.234947, -3.7888596, -0.08458416, -1.2913507, -0.50203025, -1.9645172, -3.3567166, -5.078857, -0.5792385, -1.0047479, -3.4287024, -2.0589838, -2.5543282, -2.1012638, -2.3114638, -0.2861151, -1.5084491]",17,6.48044675044944e-07,failed_failed_nonref
15_bone_affirmative_negation_sref,David discovered a bone on his archeological expedition but Andy didn't discover a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,David| discovered| a| bone| on| his| ar|che|ological| expedition| but| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-10.581696, -2.4002697, -8.9829, -3.4656076, -2.4051185, -8.617998, -2.2046528, -0.38138747, -3.6878986, -6.0318146, -10.790329, -2.780775, -0.69854754, -5.4826174, -1.8692615, -0.367164, -2.102075, -0.11630369, -1.6250391, -0.0035069454, -0.055646732, -0.11817966, -0.7328764, -3.0316055, -2.6174061, -9.798448, -1.3573384, -0.012471041, -2.5131793, -3.6874151, -3.9669476, -2.5370793, -1.6540295]",23,2.8871546325419083e-14,affirmative_negation_sref
15_bone_affirmative_negation_pref,David discovered a bone on his archeological expedition but Andy didn't discover a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,0,David| discovered| a| bone| on| his| ar|che|ological| expedition| but| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-10.581696, -2.4002697, -8.9829, -3.4656076, -2.4051185, -8.617998, -2.2046528, -0.38138747, -3.6878986, -6.0318146, -10.790329, -2.780775, -0.69854754, -5.4826174, -1.8692615, -0.367164, -2.102075, -0.11630369, -1.6250391, -0.0035069454, -0.055646732, -0.11817966, -0.7328764, -3.0316055, -3.3632567, -10.8092785, -1.3389579, -0.038269725, -3.267248, -2.868556, -4.0436068, -1.8896241, -1.6288772]",23,9.578260218545613e-15,affirmative_negation_pref
15_bone_affirmative_negation_nonref,David discovered a bone on his archeological expedition but Andy didn't discover a bone on his archeological expedition. It's not a big deal.,-1,David| discovered| a| bone| on| his| ar|che|ological| expedition| but| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition|.| It|'s| not| a| big| deal|.,"[-10.581696, -2.4002697, -8.9829, -3.4656076, -2.4051185, -8.617998, -2.2046528, -0.38138747, -3.6878986, -6.0318146, -10.790329, -2.780775, -0.69854754, -5.4826174, -1.8692615, -0.367164, -2.102075, -0.11630369, -1.6250391, -0.0035069454, -0.055646732, -0.11817966, -0.7328764, -3.757489, -1.4477286, -2.5184832, -2.1528664, -2.1508985, -0.31515124, -1.57968]",23,8.987176347179238e-07,affirmative_negation_nonref
15_bone_affirmative_affirmative_sref,David discovered a bone on his archeological expedition and Andy discovered a different bone on his archeological expedition. The bone likely belonged to an extinct bird species.,0,David| discovered| a| bone| on| his| ar|che|ological| expedition| and| Andy| discovered| a| different| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-10.581696, -2.4002697, -8.9829, -3.4656076, -2.4051185, -8.617998, -2.2046528, -0.38138747, -3.6878986, -2.077323, -11.205945, -2.6055984, -0.7244587, -7.172291, -0.4362994, -2.320807, -0.43134424, -1.9142543, -0.0025393942, -0.062090475, -0.1483804, -0.54341084, -2.6423094, -2.400452, -10.577129, -1.4404768, -0.012397804, -2.2028525, -3.3715835, -3.8542085, -1.9983692, -1.5816537]",22,8.625810227422052e-14,affirmative_affirmative_sref
15_bone_affirmative_affirmative_pref,David discovered a bone on his archeological expedition and Andy discovered a different bone on his archeological expedition. The bones likely belonged to an extinct bird species.,1,David| discovered| a| bone| on| his| ar|che|ological| expedition| and| Andy| discovered| a| different| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-10.581696, -2.4002697, -8.9829, -3.4656076, -2.4051185, -8.617998, -2.2046528, -0.38138747, -3.6878986, -2.077323, -11.205945, -2.6055984, -0.7244587, -7.172291, -0.4362994, -2.320807, -0.43134424, -1.9142543, -0.0025393942, -0.062090475, -0.1483804, -0.54341084, -2.6423094, -3.1114495, -10.210494, -1.1964719, -0.0330721, -3.9931817, -2.3978114, -4.088415, -1.4700739, -1.6222346]",22,4.352184060255923e-14,affirmative_affirmative_pref
15_bone_affirmative_affirmative_nonref,David discovered a bone on his archeological expedition and Andy discovered a different bone on his archeological expedition. It's not a big deal.,-1,David| discovered| a| bone| on| his| ar|che|ological| expedition| and| Andy| discovered| a| different| bone| on| his| ar|che|ological| expedition|.| It|'s| not| a| big| deal|.,"[-10.581696, -2.4002697, -8.9829, -3.4656076, -2.4051185, -8.617998, -2.2046528, -0.38138747, -3.6878986, -2.077323, -11.205945, -2.6055984, -0.7244587, -7.172291, -0.4362994, -2.320807, -0.43134424, -1.9142543, -0.0025393942, -0.062090475, -0.1483804, -0.54341084, -3.9648325, -2.5489542, -2.6499686, -2.1345286, -2.2281182, -0.26895466, -1.7143781]",22,1.8374170182670345e-07,affirmative_affirmative_nonref
15_bone_negation_affirmative_sref,David didn't discover a bone on his archeological expedition but Andy discovered a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| but| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-8.032232, -0.60921085, -8.652049, -3.6032925, -7.4496756, -3.2186186, -1.517293, -9.139817, -2.5270991, -0.41033867, -3.6266682, -4.4581246, -10.8375, -3.3771977, -0.8277829, -1.774047, -1.6552058, -0.5375398, -1.9225283, -0.0056045116, -0.057494797, -0.18045369, -0.8202669, -3.0183575, -2.5092695, -8.780382, -1.3287145, -0.008502524, -2.3243659, -3.6163576, -4.037037, -2.1381292, -1.6842656]",23,1.629421241042782e-13,negation_affirmative_sref
15_bone_negation_affirmative_pref,David didn't discover a bone on his archeological expedition but Andy discovered a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,0,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| but| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-8.032232, -0.60921085, -8.652049, -3.6032925, -7.4496756, -3.2186186, -1.517293, -9.139817, -2.5270991, -0.41033867, -3.6266682, -4.4581246, -10.8375, -3.3771977, -0.8277829, -1.774047, -1.6552058, -0.5375398, -1.9225283, -0.0056045116, -0.057494797, -0.18045369, -0.8202669, -3.0183575, -3.567519, -9.860959, -1.057732, -0.0154355485, -2.5527573, -2.9421012, -4.0476446, -1.7681135, -1.6819111]",23,5.605008390088845e-14,negation_affirmative_pref
15_bone_negation_affirmative_nonref,David didn't discover a bone on his archeological expedition but Andy discovered a bone on his archeological expedition. It's not a big deal.,-1,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| but| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| It|'s| not| a| big| deal|.,"[-8.032232, -0.60921085, -8.652049, -3.6032925, -7.4496756, -3.2186186, -1.517293, -9.139817, -2.5270991, -0.41033867, -3.6266682, -4.4581246, -10.8375, -3.3771977, -0.8277829, -1.774047, -1.6552058, -0.5375398, -1.9225283, -0.0056045116, -0.057494797, -0.18045369, -0.8202669, -3.715398, -1.4433377, -2.4868164, -1.8529929, -2.2872143, -1.0501062, -1.631655]",23,5.209975488013418e-07,negation_affirmative_nonref
15_bone_negation_negation_sref,David didn't discover a bone on his archeological expedition and Andy didn't discover a bone on his archeological expedition either. The bone likely belonged to an extinct bird species.,0,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| and| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| either|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-8.032232, -0.60921085, -8.652049, -3.6032925, -7.4496756, -3.2186186, -1.517293, -9.139817, -2.5270991, -0.41033867, -3.6266682, -3.8360476, -10.27429, -2.9878287, -0.015612087, -1.1009575, -0.61833996, -1.6737251, -0.6768412, -0.1745938, -1.5245826, -0.0037675397, -0.06978658, -0.10703672, -3.0482202, -0.5661913, -3.1653755, -3.1480598, -9.107328, -1.9284955, -0.012115427, -2.5568552, -3.8706203, -4.069967, -2.3027017, -1.830024]",26,1.2771727870637744e-14,negation_negation_sref
15_bone_negation_negation_pref,David didn't discover a bone on his archeological expedition and Andy didn't discover a bone on his archeological expedition either. The bones likely belonged to an extinct bird species.,0,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| and| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| either|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-8.032232, -0.60921085, -8.652049, -3.6032925, -7.4496756, -3.2186186, -1.517293, -9.139817, -2.5270991, -0.41033867, -3.6266682, -3.8360476, -10.27429, -2.9878287, -0.015612087, -1.1009575, -0.61833996, -1.6737251, -0.6768412, -0.1745938, -1.5245826, -0.0037675397, -0.06978658, -0.10703672, -3.0482202, -0.5661913, -3.1653755, -2.5886726, -9.35955, -1.7356523, -0.021887768, -3.1917841, -2.8640041, -4.228262, -1.7972853, -1.9127129]",26,3.939306662802572e-14,negation_negation_pref
15_bone_negation_negation_nonref,David didn't discover a bone on his archeological expedition and Andy didn't discover a bone on his archeological expedition either. It's not a big deal.,-1,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| and| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| either|.| It|'s| not| a| big| deal|.,"[-8.032232, -0.60921085, -8.652049, -3.6032925, -7.4496756, -3.2186186, -1.517293, -9.139817, -2.5270991, -0.41033867, -3.6266682, -3.8360476, -10.27429, -2.9878287, -0.015612087, -1.1009575, -0.61833996, -1.6737251, -0.6768412, -0.1745938, -1.5245826, -0.0037675397, -0.06978658, -0.10703672, -3.0482202, -0.5661913, -3.51004, -1.2709091, -2.4777899, -2.328872, -2.1309545, -0.25332463, -1.3123288]",26,1.7011281148748815e-06,negation_negation_nonref
15_bone_know_doubt_sref,I know that David discovered a bone on his archeological expedition but I doubt that Andy discovered a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,I| know| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| but| I| doubt| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-3.9173858, -2.4399443, -8.361103, -10.298362, -2.6412911, -8.387425, -3.664517, -1.883576, -7.7453423, -1.4381177, -0.5743964, -3.0490015, -4.5797935, -1.9706339, -4.7518954, -1.0442529, -10.484595, -4.1995287, -1.3886489, -0.8155972, -1.4837084, -0.12689902, -1.6183681, -0.004322353, -0.06331557, -0.11028042, -0.81790876, -3.2909243, -2.9717062, -6.973573, -1.8374585, -0.012729072, -2.6200664, -4.5059032, -4.020034, -2.398449, -1.813804]",27,5.998705103881286e-14,know_doubt_sref
15_bone_know_doubt_pref,I know that David discovered a bone on his archeological expedition but I doubt that Andy discovered a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,0,I| know| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| but| I| doubt| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-3.9173858, -2.4399443, -8.361103, -10.298362, -2.6412911, -8.387425, -3.664517, -1.883576, -7.7453423, -1.4381177, -0.5743964, -3.0490015, -4.5797935, -1.9706339, -4.7518954, -1.0442529, -10.484595, -4.1995287, -1.3886489, -0.8155972, -1.4837084, -0.12689902, -1.6183681, -0.004322353, -0.06331557, -0.11028042, -0.81790876, -3.2909243, -3.1224887, -7.714856, -1.8346534, -0.020654356, -3.4063067, -3.8536112, -4.1880817, -1.8175836, -1.7971966]",27,3.286538048672097e-14,know_doubt_pref
15_bone_know_doubt_nonref,I know that David discovered a bone on his archeological expedition but I doubt that Andy discovered a bone on his archeological expedition. It's not a big deal.,-1,I| know| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| but| I| doubt| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| It|'s| not| a| big| deal|.,"[-3.9173858, -2.4399443, -8.361103, -10.298362, -2.6412911, -8.387425, -3.664517, -1.883576, -7.7453423, -1.4381177, -0.5743964, -3.0490015, -4.5797935, -1.9706339, -4.7518954, -1.0442529, -10.484595, -4.1995287, -1.3886489, -0.8155972, -1.4837084, -0.12689902, -1.6183681, -0.004322353, -0.06331557, -0.11028042, -0.81790876, -3.3650858, -1.8717879, -2.329507, -2.6613166, -3.1390674, -0.5226874, -1.530783]",27,2.00944899160229e-07,know_doubt_nonref
15_bone_know_know_sref,I know that David discovered a bone on his archeological expedition and I know that Andy discovered a different bone on his archeological expedition. The bone likely belonged to an extinct bird species.,0,I| know| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| and| I| know| that| Andy| discovered| a| different| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-3.9173858, -2.4399443, -8.361103, -10.298362, -2.6412911, -8.387425, -3.664517, -1.883576, -7.7453423, -1.4381177, -0.5743964, -3.0490015, -2.1798959, -3.1376028, -2.6779616, -0.3928709, -9.031932, -1.7364995, -0.46993732, -6.774863, -0.23240359, -1.6795036, -0.22800478, -1.0071295, -0.0016658965, -0.03854918, -0.09608559, -0.7036406, -3.7394447, -2.6735256, -9.711353, -1.7776537, -0.010821777, -2.4908118, -4.030402, -3.6861358, -1.6956209, -1.614135]",28,2.2395770362090105e-14,know_know_sref
15_bone_know_know_pref,I know that David discovered a bone on his archeological expedition and I know that Andy discovered a different bone on his archeological expedition. The bones likely belonged to an extinct bird species.,1,I| know| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| and| I| know| that| Andy| discovered| a| different| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-3.9173858, -2.4399443, -8.361103, -10.298362, -2.6412911, -8.387425, -3.664517, -1.883576, -7.7453423, -1.4381177, -0.5743964, -3.0490015, -2.1798959, -3.1376028, -2.6779616, -0.3928709, -9.031932, -1.7364995, -0.46993732, -6.774863, -0.23240359, -1.6795036, -0.22800478, -1.0071295, -0.0016658965, -0.03854918, -0.09608559, -0.7036406, -3.7394447, -3.3546903, -9.895132, -2.0993814, -0.021645263, -4.1813674, -3.1836731, -3.9097214, -1.3243804, -1.7232562]",28,3.022499783600744e-15,know_know_pref
15_bone_know_know_nonref,I know that David discovered a bone on his archeological expedition and I know that Andy discovered a different bone on his archeological expedition. It's not a big deal.,-1,I| know| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| and| I| know| that| Andy| discovered| a| different| bone| on| his| ar|che|ological| expedition|.| It|'s| not| a| big| deal|.,"[-3.9173858, -2.4399443, -8.361103, -10.298362, -2.6412911, -8.387425, -3.664517, -1.883576, -7.7453423, -1.4381177, -0.5743964, -3.0490015, -2.1798959, -3.1376028, -2.6779616, -0.3928709, -9.031932, -1.7364995, -0.46993732, -6.774863, -0.23240359, -1.6795036, -0.22800478, -1.0071295, -0.0016658965, -0.03854918, -0.09608559, -0.7036406, -4.063568, -1.7490603, -2.3747633, -2.261267, -2.30392, -0.22880235, -1.240425]",28,6.66113373775175e-07,know_know_nonref
15_bone_doubt_know_sref,I doubt that David discovered a bone on his archeological expedition but I know that Andy discovered a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,I| doubt| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| but| I| know| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-8.366251, -1.833771, -8.551649, -10.504523, -3.412695, -8.403492, -3.7816963, -1.4189367, -7.5735006, -1.784077, -0.30301502, -2.9497666, -4.5482087, -2.7313714, -4.282104, -0.87261796, -10.22365, -2.9811354, -0.6480112, -1.3142002, -1.2240633, -0.2078834, -1.1428838, -0.0029456094, -0.055907052, -0.13236202, -0.7590827, -3.1888294, -2.736837, -7.7004013, -2.3297515, -0.007844983, -2.2199333, -3.8600345, -3.700233, -1.8131175, -1.7510163]",27,1.8693811231861935e-13,doubt_know_sref
15_bone_doubt_know_pref,I doubt that David discovered a bone on his archeological expedition but I know that Andy discovered a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,0,I| doubt| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| but| I| know| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-8.366251, -1.833771, -8.551649, -10.504523, -3.412695, -8.403492, -3.7816963, -1.4189367, -7.5735006, -1.784077, -0.30301502, -2.9497666, -4.5482087, -2.7313714, -4.282104, -0.87261796, -10.22365, -2.9811354, -0.6480112, -1.3142002, -1.2240633, -0.2078834, -1.1428838, -0.0029456094, -0.055907052, -0.13236202, -0.7590827, -3.1888294, -3.224564, -8.701802, -1.857157, -0.01018218, -2.5691285, -3.3144202, -3.676887, -1.5416664, -1.7761059]",27,1.0755838483846417e-13,doubt_know_pref
