id,type,sample,order,model,prompt,generation,tokens,log_probs
14_gin_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Dan wanted to drink a gin tonic but he drank a manhattan. The,"Dan wanted to drink a gin tonic but he drank a manhattan. The manhattan was too strong, so he drank a martini.","Dan| wanted| to| drink| a| gin| ton|ic| but| he| drank| a| man|hattan|.| The| man|hattan| was| too| strong|,| so| he| drank| a| mart|ini|.| The| mart|ini",-8.860023|-0.31651172|-7.779209|-3.1906197|-7.737218|-4.9071608|-0.000378156|-2.5273705|-1.691545|-5.0255833|-1.2561529|-7.0307317|-0.22656113|-2.0404613|-3.3762336|-2.393195|-0.06953819|-0.80573696|-3.2175963|-1.32642|-2.2766228|-2.285078|-0.21390244|-1.0926296|-0.938889|-1.8825043|-0.015348403|-0.46584934|-0.4081316|-0.0578596|-0.0012312467
14_gin_modal_affirmative_ref,modal_affirmative,2,1,GPT-3,Dan wanted to drink a gin tonic but he drank a manhattan. The,Dan wanted to drink a gin tonic but he drank a manhattan. The bartender had to hunt around for the vermouth.,"Dan| wanted| to| drink| a| gin| ton|ic| but| he| drank| a| man|hattan|.| The| bartender| had| to| hunt| around| for| the| ver|mouth|.| They| called| it| the| ""|ver",-8.860023|-0.31651172|-7.779209|-3.1906197|-7.737218|-4.9071608|-0.000378156|-2.5273705|-1.691545|-5.0255833|-1.2561529|-7.0307317|-0.22656113|-2.0404613|-3.3762336|-2.6985805|-3.022218|-2.270487|-5.0995297|-1.6717658|-0.45037067|-1.0384607|-1.6047456|-0.00087885105|-1.002396|-4.0018034|-5.5959578|-0.5888571|-2.7962556|-3.0869932|-3.861681
14_gin_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Dan wanted to drink a manhattan but he drank a gin tonic. The,"Dan wanted to drink a manhattan but he drank a gin tonic. The manhattan looked more sophisticated, but it just wasn’t his drink.","Dan| wanted| to| drink| a| man|hattan| but| he| drank| a| gin| ton|ic|.| The| man|hattan| looked| more| sophisticated|,| but| it| just| wasn|bytes:\xe2\x80|bytes:\x99|t| his| drink|.",-8.860556|-0.31553298|-7.7763686|-3.186274|-8.078586|-4.241878|-2.710995|-1.8666718|-5.440325|-1.0657588|-2.9954314|-5.106777|-0.0013345585|-1.9237618|-3.9646053|-3.009616|-0.14110342|-4.351808|-2.9331305|-2.6064079|-2.056431|-1.2471327|-2.2489877|-4.2931814|-1.525041|-0.865028|-0.0006660177|-0.000113328744|-1.5552362|-1.5179266|-0.18191095
14_gin_modal_affirmative_ref,modal_affirmative,2,2,GPT-3,Dan wanted to drink a manhattan but he drank a gin tonic. The,"Dan wanted to drink a manhattan but he drank a gin tonic. The bartender said, ""None of the gin is from North America.","Dan| wanted| to| drink| a| man|hattan| but| he| drank| a| gin| ton|ic|.| The| bartender| said|,| ""|None| of| the| gin| is| from| North| America|.""| So| Dan| drank",-8.860556|-0.31553298|-7.7763686|-3.186274|-8.078586|-4.241878|-2.710995|-1.8666718|-5.440325|-1.0657588|-2.9954314|-5.106777|-0.0013345585|-1.9237618|-3.9646053|-2.3919933|-2.0907152|-0.97184455|-0.84306866|-8.803512|-0.17365047|-1.7610031|-2.323027|-1.8645039|-1.4884909|-3.194258|-2.0834765|-0.45691052|-3.9759498|-0.37322125|-1.447383
14_gin_managed_failed_ref,managed_failed,1,1,GPT-3,Dan managed to mix a gin tonic but failed to mix a manhattan. The,Dan managed to mix a gin tonic but failed to mix a manhattan. The group sat down to figure out who the bad guy was.,Dan| managed| to| mix| a| gin| ton|ic| but| failed| to| mix| a| man|hattan|.| The| group| sat| down| to| figure| out| who| the| bad| guy| was|.| While| thinking| about| it,-10.281195|-0.26080507|-9.376386|-2.4045696|-8.995741|-5.3738384|-0.0003632502|-5.121987|-5.002538|-0.4792396|-3.2973254|-0.68233776|-5.7665215|-0.029478421|-0.7280115|-2.8704853|-4.5037704|-5.014687|-1.4971076|-1.2054329|-7.228857|-0.076626375|-1.9204162|-2.6169267|-5.4954495|-0.8542437|-0.30796304|-0.41749427|-5.484867|-5.377277|-1.7147101|-1.1455655
14_gin_managed_failed_ref,managed_failed,2,1,GPT-3,Dan managed to mix a gin tonic but failed to mix a manhattan. The,Dan managed to mix a gin tonic but failed to mix a manhattan. The judges forced him to drink the manhattan.,"Dan| managed| to| mix| a| gin| ton|ic| but| failed| to| mix| a| man|hattan|.| The| judges| forced| him| to| drink| the| man|hattan|.| They| called| him| the| ""|Big|gest",-10.281195|-0.26080507|-9.376386|-2.4045696|-8.995741|-5.3738384|-0.0003632502|-5.121987|-5.002538|-0.4792396|-3.2973254|-0.68233776|-5.7665215|-0.029478421|-0.7280115|-2.8704853|-2.6134276|-7.9191656|-0.3380403|-0.07407356|-0.99582654|-1.1332319|-0.6909971|-0.0071580713|-1.3200054|-4.0266757|-4.397855|-1.5125263|-2.3499663|-2.0918896|-5.0698485|-0.45220166
14_gin_managed_failed_ref,managed_failed,1,2,GPT-3,Dan managed to mix a manhattan but failed to mix a gin tonic. The,"Dan managed to mix a manhattan but failed to mix a gin tonic. The word “fail” was used in the episode, and it was directed at a woman.","Dan| managed| to| mix| a| man|hattan| but| failed| to| mix| a| gin| ton|ic|.| The| word|bytes: \xe2\x80|bytes:\x9c|fail|bytes:\xe2\x80|bytes:\x9d| was| used| in| the| episode|,| and| it| was| directed| at| a| woman|.| This| is| a| classic",-10.281247|-0.26169163|-9.375407|-2.4054666|-8.223555|-5.3219886|-5.268606|-5.0290027|-0.52034676|-3.1555495|-0.53950477|-4.0356956|-5.4966784|-0.0005356419|-0.6974547|-2.8982313|-7.167652|-1.8539234|-0.36510062|-3.041046|-0.16160563|-0.003383001|-1.5363705|-2.171217|-2.2423384|-0.81120527|-2.4759796|-1.8447349|-2.095168|-2.024075|-1.2187084|-5.8578644|-0.4417564|-2.586957|-2.5369139|-0.5954644|-3.3587525|-1.2267165|-1.8076835|-4.289073
14_gin_managed_failed_ref,managed_failed,2,2,GPT-3,Dan managed to mix a manhattan but failed to mix a gin tonic. The,Dan managed to mix a manhattan but failed to mix a gin tonic. The judges forced him to drink both of them.,"Dan| managed| to| mix| a| man|hattan| but| failed| to| mix| a| gin| ton|ic|.| The| judges| forced| him| to| drink| both| of| them|.| They| called| him| the| ""|show|-",-10.281247|-0.26169163|-9.375407|-2.4054666|-8.223555|-5.3219886|-5.268606|-5.0290027|-0.52034676|-3.1555495|-0.53950477|-4.0356956|-5.4966784|-0.0005356419|-0.6974547|-2.8982313|-2.7103941|-8.085632|-0.37024423|-0.07008236|-1.0222137|-1.8499659|-1.9544455|-0.7628706|-0.8101164|-4.103259|-4.814157|-1.6191605|-2.3261397|-2.0586927|-7.46361|-2.2599175
14_gin_failed_managed_ref,failed_managed,1,1,GPT-3,Dan failed to mix a gin tonic but managed to mix a manhattan. The,"Dan failed to mix a gin tonic but managed to mix a manhattan. The word manhattan is derived from the Iroquois word for ""place of general inebriation"".","Dan| failed| to| mix| a| gin| ton|ic| but| managed| to| mix| a| man|hattan|.| The| word| man|hattan| is| derived| from| the| Iro|qu|ois| word| for| ""|place| of| general| in|eb|ri|ation|"".|
|
|The",-11.862692|-0.38336214|-10.333649|-3.6188033|-9.289349|-5.858236|-0.00031429582|-5.231342|-4.1929865|-0.17765796|-3.561886|-0.7744652|-6.3010154|-0.06776036|-1.1528765|-3.1421092|-7.2926483|-2.1814437|-0.048615485|-1.0649989|-2.7658334|-0.018818714|-0.5980711|-3.118804|-0.0051398217|-0.12361432|-0.7017155|-1.7943933|-1.3329282|-0.80526793|-0.6397862|-0.024204439|-0.123873144|-0.00027947655|-0.0027931782|-0.07893959|-1.3080393|-1.0625207|-0.0036628782|-2.4704063
14_gin_failed_managed_ref,failed_managed,2,1,GPT-3,Dan failed to mix a gin tonic but managed to mix a manhattan. The,Dan failed to mix a gin tonic but managed to mix a manhattan. The judges forced him to drink the manhattan.,"Dan| failed| to| mix| a| gin| ton|ic| but| managed| to| mix| a| man|hattan|.| The| judges| forced| him| to| drink| the| man|hattan|.| They| called| him| the| ""|Big|gest",-11.862692|-0.38336214|-10.333649|-3.6188033|-9.289349|-5.858236|-0.00031429582|-5.231342|-4.1929865|-0.17765796|-3.561886|-0.7744652|-6.3010154|-0.06776036|-1.1528765|-3.1421092|-3.566641|-8.141297|-0.42548564|-0.07023696|-0.71548194|-1.4708102|-0.69826305|-0.007625233|-1.1780165|-4.1590333|-4.237043|-1.4928588|-2.6319933|-2.0052614|-5.432112|-0.55836666
14_gin_failed_managed_ref,failed_managed,1,2,GPT-3,Dan failed to mix a manhattan but managed to mix a gin tonic. The,Dan failed to mix a manhattan but managed to mix a gin tonic. The group sat at the bar and ordered food.,Dan| failed| to| mix| a| man|hattan| but| managed| to| mix| a| gin| ton|ic|.| The| group| sat| at| the| bar| and| ordered| food|.| One| of| the| women| ordered| a| steak,-11.862591|-0.3855334|-10.332829|-3.6146216|-8.035322|-4.8269496|-4.743688|-4.0783405|-0.19806522|-3.588715|-0.6005892|-4.5233316|-5.0557094|-0.0011580265|-1.2234555|-3.018323|-4.6304708|-4.1458244|-1.7976362|-0.55646735|-0.48879504|-1.0390332|-3.6076248|-2.1059222|-0.61410856|-5.0180445|-0.73904675|-0.29015666|-2.6974795|-1.9810251|-0.66063595|-3.2619886
14_gin_failed_managed_ref,failed_managed,2,2,GPT-3,Dan failed to mix a manhattan but managed to mix a gin tonic. The,Dan failed to mix a manhattan but managed to mix a gin tonic. The judges forced him to drink the gin tonic.,"Dan| failed| to| mix| a| man|hattan| but| managed| to| mix| a| gin| ton|ic|.| The| judges| forced| him| to| drink| the| gin| ton|ic|.|
|
|Luke| managed| to| mix",-11.862591|-0.3855334|-10.332829|-3.6146216|-8.035322|-4.8269496|-4.743688|-4.0783405|-0.19806522|-3.588715|-0.6005892|-4.5233316|-5.0557094|-0.0011580265|-1.2234555|-3.018323|-3.4357193|-8.174676|-0.47082332|-0.08075647|-0.72772074|-1.4626082|-1.7985901|-1.1660659|-0.0014187149|-1.1567492|-1.2234545|-0.0023788067|-7.18201|-4.218119|-0.06209967|-0.9230128
15_bone_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The jar was made in the USA.,"David| discovered| an| old| jar| on| his| archaeological| expedition| but| he| didn|'t| discover| a| bone|.| The| jar| was| made| in| the| USA|.|

",-10.933508|-4.572756|-3.7599795|-6.662867|-4.4067054|-1.8281213|-9.066094|-3.4308271|-6.8116813|-2.0629754|-2.0253062|-0.40757468|-5.646656|-3.356258|-7.5132613|-1.6947873|-3.048248|-1.3559145|-1.2713807|-3.6685202|-1.5341216|-1.1653782|-5.267348|-1.3326205|-3.2657397
15_bone_affirmative_negation_ref,affirmative_negation,2,1,GPT-3,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The,David discovered an old jar on his archaeological expedition but he didn't discover a bone. The jar contained a genie and he was granted three wishes by the genie.,David| discovered| an| old| jar| on| his| archaeological| expedition| but| he| didn|'t| discover| a| bone|.| The| jar| contained| a| gen|ie| and| he| was| granted| three| wishes| by| the| gen|ie|.,-10.933508|-4.572756|-3.7599795|-6.662867|-4.4067054|-1.8281213|-9.066094|-3.4308271|-6.8116813|-2.0629754|-2.0253062|-0.40757468|-5.646656|-3.356258|-7.5132613|-1.6947873|-3.048248|-1.3559145|-1.4622223|-0.8518006|-4.1566753|-0.006555223|-2.56992|-1.9463785|-1.9122715|-3.1317708|-0.52833444|-0.01655537|-3.51359|-0.33432063|-0.114130095|-0.001001393|-0.18583189
15_bone_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The,"David discovered a bone on his archaeological expedition but he didn't discover an old jar. The jar was discovered by his friend, Kate.","David| discovered| a| bone| on| his| archaeological| expedition| but| he| didn|'t| discover| an| old| jar|.| The| jar| was| discovered| by| his| friend|,| Kate|.| They| both| tried| to| find| the| owner",-10.932931|-2.7837398|-9.749486|-3.880299|-2.3425765|-8.647243|-4.0508666|-5.7104874|-1.9889585|-2.414521|-0.47188684|-5.8676386|-4.003969|-3.2072093|-7.6925035|-1.6473966|-3.4226615|-2.3372939|-0.9690607|-1.4491802|-0.33356327|-2.3846679|-1.7967587|-1.4924572|-6.0093956|-0.51776344|-3.764118|-1.9927206|-4.534247|-0.10803104|-2.2787058|-1.2566985|-3.3690255
15_bone_affirmative_negation_ref,affirmative_negation,2,2,GPT-3,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The,David discovered a bone on his archaeological expedition but he didn't discover an old jar. The jar wasn't on the list of artifacts he needed to find.,David| discovered| a| bone| on| his| archaeological| expedition| but| he| didn|'t| discover| an| old| jar|.| The| jar| wasn|'t| on| the| list| of| artifacts| he| needed| to| find|.| He| was| about,-10.932931|-2.7837398|-9.749486|-3.880299|-2.3425765|-8.647243|-4.0508666|-5.7104874|-1.9889585|-2.414521|-0.47188684|-5.8676386|-4.003969|-3.2072093|-7.6925035|-1.6473966|-3.4226615|-2.3372903|-4.215734|-0.014723546|-2.81788|-0.49174923|-1.9649819|-0.31385297|-1.9156833|-2.007215|-3.0298746|-0.18627939|-0.6849526|-0.5974859|-1.9863741|-2.6288452|-4.355404
15_bone_negation_affirmative_ref,negation_affirmative,1,1,GPT-3,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The bone was discovered in the Golan Heights in Israel.,"David| didn|'t| discover| an| old| jar| on| his| archaeological| expedition| but| he| discovered| a| bone|.| The| bone| was| discovered| in| the| G|olan| Heights| in| Israel|.|

|
|
|David| is",-7.597297|-0.4279482|-9.832387|-6.2474937|-4.068655|-7.103318|-4.4305167|-1.5748127|-6.9138765|-3.0165377|-4.271438|-1.1338505|-3.6034186|-1.2730776|-7.516399|-1.5929583|-2.6727822|-0.4423269|-1.0206223|-3.945389|-0.96025676|-1.306112|-4.713671|-0.69109064|-0.08450262|-1.8541049|-1.5195465|-0.6665595|-4.464684|-0.39041698|-0.20870505|-1.8028507|-3.288439
15_bone_negation_affirmative_ref,negation_affirmative,2,1,GPT-3,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The,David didn't discover an old jar on his archaeological expedition but he discovered a bone. The bone proved to be the remains of an ancient human.,"David| didn|'t| discover| an| old| jar| on| his| archaeological| expedition| but| he| discovered| a| bone|.| The| bone| proved| to| be| the| remains| of| an| ancient| human|.|
|
|David| was| excited",-7.597297|-0.4279482|-9.832387|-6.2474937|-4.068655|-7.103318|-4.4305167|-1.5748127|-6.9138765|-3.0165377|-4.271438|-1.1338505|-3.6034186|-1.2730776|-7.516399|-1.5929583|-2.6727822|-0.44232562|-5.626503|-0.27045694|-0.08985766|-1.792327|-1.8395779|-0.0070734886|-1.6189252|-0.8286991|-1.4594475|-1.2253946|-2.3694446|-0.008800937|-1.6330659|-2.4304373|-2.9771125
15_bone_negation_affirmative_ref,negation_affirmative,1,2,GPT-3,David didn't discover a bone on his archaeological expedition but he discovered an old jar. The,"David didn't discover a bone on his archaeological expedition but he discovered an old jar. The jar was made in the ancient times, but David doesn't know what's inside.","David| didn|'t| discover| a| bone| on| his| archaeological| expedition| but| he| discovered| an| old| jar|.| The| jar| was| made| in| the| ancient| times|,| but| David| doesn|'t| know| what|'s| inside|.| He| can|'t| open| it| because| it",-7.59694|-0.42278737|-9.832916|-3.4888453|-8.20578|-4.6098537|-1.7965221|-8.539623|-3.1047864|-4.012587|-0.82614356|-3.7322593|-2.756402|-2.6553495|-6.1242747|-1.9292355|-2.7460012|-0.52142745|-1.265687|-3.6295953|-2.4054677|-1.2591294|-2.4214373|-2.411421|-2.612915|-2.2335079|-1.9689744|-3.3068056|-0.022597423|-0.26543|-1.2044564|-1.8270495|-0.24050187|-0.9934503|-1.5795748|-3.6300719|-0.5076867|-0.87426376|-0.6708356|-2.1483133|-0.863252
15_bone_negation_affirmative_ref,negation_affirmative,2,2,GPT-3,David didn't discover a bone on his archaeological expedition but he discovered an old jar. The,"David didn't discover a bone on his archaeological expedition but he discovered an old jar. The jar contained a genie and the genie said, 'I will grant you three wishes but only three.","David| didn|'t| discover| a| bone| on| his| archaeological| expedition| but| he| discovered| an| old| jar|.| The| jar| contained| a| gen|ie| and| the| gen|ie| said|,| '|I| will| grant| you| three| wishes| but| only| three|.'|

|
",-7.59694|-0.42278737|-9.832916|-3.4888453|-8.20578|-4.6098537|-1.7965221|-8.539623|-3.1047864|-4.012587|-0.82614356|-3.7322593|-2.756402|-2.6553495|-6.1242747|-1.9292355|-2.7460012|-0.5214276|-1.4597195|-0.9467792|-6.5182505|-0.008650739|-2.630343|-1.675332|-0.060101025|-0.0016200085|-3.214159|-2.012597|-2.6112902|-0.7151805|-0.7358262|-0.2368016|-0.07921421|-0.6237397|-0.0051276|-2.2217696|-3.1127634|-1.5698994|-0.8904349|-2.0134053|-0.104327895
15_bone_know_doubt_ref,know_doubt,1,1,GPT-3,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The old jar is highly significant.,I| know| that| David| discovered| an| old| jar| on| his| archaeological| expedition| but| I| doubt| that| he| discovered| a| bone|.| The| old| jar| is| highly| significant|.| It| may,-4.262451|-2.3889372|-8.0843935|-9.849801|-4.532295|-2.8543394|-7.1414733|-4.442838|-1.7743331|-7.109988|-3.5739727|-5.790942|-1.1205086|-5.650616|-1.170795|-0.90773547|-4.097256|-1.6842562|-7.7886224|-1.578014|-2.8883522|-4.7382207|-0.2301497|-1.8781475|-6.9374332|-1.828801|-1.927143|-1.3384975|-2.9851956
15_bone_know_doubt_ref,know_doubt,2,1,GPT-3,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The,I know that David discovered an old jar on his archaeological expedition but I doubt that he discovered a bone. The jar is filled with some kind of yellowish powder and David claims that it has healing properties.,I| know| that| David| discovered| an| old| jar| on| his| archaeological| expedition| but| I| doubt| that| he| discovered| a| bone|.| The| jar| is| filled| with| some| kind| of| yellow|ish| powder| and| David| claims| that| it| has| healing| properties|.| I| looked| at| it| and,-4.262451|-2.3889372|-8.0843935|-9.849801|-4.532295|-2.8543394|-7.1414733|-4.442838|-1.7743331|-7.109988|-3.5739727|-5.790942|-1.1205086|-5.650616|-1.170795|-0.90773547|-4.097256|-1.6842562|-7.7886224|-1.578014|-2.8883522|-1.5915519|-1.9150604|-5.710603|-0.0265274|-2.8232737|-1.0458689|-0.0032681178|-4.6579237|-1.5787904|-1.5945846|-1.8158101|-2.7681377|-4.873297|-0.27932823|-0.60344946|-2.3283877|-1.5852337|-0.5116719|-0.45693716|-1.4919682|-6.4557424|-0.75507104|-1.0272543|-1.2304033
15_bone_know_doubt_ref,know_doubt,1,2,GPT-3,I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The,I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The old jar is highly unlikely.,I| know| that| David| discovered| a| bone| on| his| archaeological| expedition| but| I| doubt| that| he| discovered| an| old| jar|.| The| old| jar| is| highly| unlikely|.| You| might,-4.2627068|-2.3916426|-8.086237|-9.84746|-2.5028205|-8.25101|-3.6054144|-2.3029864|-6.91338|-4.1862783|-4.4351583|-1.1508776|-5.7250037|-1.1572537|-1.0593797|-4.183387|-2.656573|-4.810713|-6.839526|-1.8018123|-2.97925|-4.390047|-0.21620283|-1.6328286|-7.3329988|-0.8178473|-1.7427802|-4.292723|-3.3970215
