id,sentence,type,expected,order,tokens,log_probs
16_house_know_doubt_ref,I know that Lisa built a shed but I doubt that she built a house. The house has a flat roof. ,know_doubt,0,2,I|##know|##that|##Lisa|##built|##a|##shed|##but|##I|##doubt|##that|##she|##built|##a|##house|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.3412113|-11.686941|-9.21044|-9.407913|-8.692456|-10.038236|-14.338264|-4.955656|-9.959433|-10.98137|-8.086163|-9.320048|-9.801821|-10.4300165|-8.246039|-9.055094|-8.135807|-8.701284|-7.332271|-10.117577|-11.524357
16_house_know_doubt_nonref,I know that Lisa built a shed but I doubt that she built a house. The house that she designed would not have fit on her lot.,know_doubt,1,2,I|##know|##that|##Lisa|##built|##a|##shed|##but|##I|##doubt|##that|##she|##built|##a|##house|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.3412113|-11.686941|-9.21044|-9.407913|-8.692456|-10.038236|-14.338264|-4.955656|-9.959433|-10.98137|-8.086163|-9.320048|-9.801821|-10.430016|-8.246038|-7.5243716|-10.009683|-10.772752|-9.243328|-7.75486|-8.028082|-9.738617|-9.894682|-9.948095|-10.113603|-10.112326|-11.508167
16_house_know_doubt_nonref,I know that Lisa built a shed but I doubt that she built a house. The shed that she designed would not have fit on her lot.,know_doubt,0,2,I|##know|##that|##Lisa|##built|##a|##shed|##but|##I|##doubt|##that|##she|##built|##a|##house|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.3412113|-11.686941|-9.21044|-9.407913|-8.692456|-10.038236|-14.338264|-4.955656|-9.959433|-10.98137|-8.086163|-9.320048|-9.801821|-10.430016|-8.749019|-7.697954|-9.834804|-10.747452|-9.130816|-7.98064|-8.218124|-10.140459|-9.936811|-10.13238|-9.925192|-10.153481|-11.556469
16_house_doubt_know_ref,I doubt that Lisa built a house but I know that she built a shed. The shed has a flat roof.,doubt_know,1,1,I|##doubt|##that|##Lisa|##built|##a|##house|##but|##I|##know|##that|##she|##built|##a|##shed|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.4115257|-11.9254|-9.271971|-9.5110035|-8.870843|-9.508683|-12.507434|-5.7119837|-8.957283|-10.442091|-9.67128|-9.096441|-9.796619|-10.485128|-6.8445177|-8.57992|-8.182499|-7.558045|-7.8439837|-10.545449|-11.674498
16_house_doubt_know_ref,I doubt that Lisa built a house but I know that she built a shed. The house has a flat roof. ,doubt_know,0,1,I|##doubt|##that|##Lisa|##built|##a|##house|##but|##I|##know|##that|##she|##built|##a|##shed|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.4115257|-11.9254|-9.271971|-9.5110035|-8.870843|-9.508683|-12.507434|-5.7119837|-8.957283|-10.442091|-9.67128|-9.096441|-9.796619|-10.485128|-7.550026|-8.949601|-8.277378|-8.269373|-7.2768216|-10.526949|-11.577614
16_house_doubt_know_nonref,I doubt that Lisa built a house but I know that she built a shed. The house that she designed would not have fit on her lot.,doubt_know,1,1,I|##doubt|##that|##Lisa|##built|##a|##house|##but|##I|##know|##that|##she|##built|##a|##shed|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.4115257|-11.9254|-9.271971|-9.5110035|-8.870843|-9.508683|-12.507434|-5.7119837|-8.957283|-10.442091|-9.67128|-9.096441|-9.796619|-10.485127|-7.550025|-7.513514|-9.705258|-10.476136|-9.521993|-7.007755|-8.163049|-9.699821|-10.233272|-10.16901|-10.23485|-10.341747|-11.535733
16_house_doubt_know_nonref,I doubt that Lisa built a house but I know that she built a shed. The shed that she designed would not have fit on her lot.,doubt_know,0,1,I|##doubt|##that|##Lisa|##built|##a|##house|##but|##I|##know|##that|##she|##built|##a|##shed|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.4115257|-11.9254|-9.271971|-9.5110035|-8.870843|-9.508683|-12.507434|-5.7119837|-8.957283|-10.442091|-9.67128|-9.096441|-9.796619|-10.485127|-6.8445177|-7.4141726|-8.810739|-10.022633|-9.344219|-7.0186443|-8.272137|-10.026877|-9.950373|-10.073524|-10.007906|-10.44537|-11.575625
16_house_doubt_know_ref,I doubt that Lisa built a shed but I know that she built a house. The house has a flat roof. ,doubt_know,1,2,I|##doubt|##that|##Lisa|##built|##a|##shed|##but|##I|##know|##that|##she|##built|##a|##house|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.4115257|-11.9254|-9.271971|-9.506812|-9.121353|-9.772359|-12.477505|-5.722909|-9.141306|-10.243298|-8.524127|-10.074644|-9.936247|-10.349917|-8.227322|-8.701176|-8.340181|-9.080237|-7.5448794|-10.639665|-11.654651
16_house_doubt_know_ref,I doubt that Lisa built a shed but I know that she built a house. The shed has a flat roof.,doubt_know,0,2,I|##doubt|##that|##Lisa|##built|##a|##shed|##but|##I|##know|##that|##she|##built|##a|##house|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.4115257|-11.9254|-9.271971|-9.506812|-9.121353|-9.772359|-12.477505|-5.722909|-9.141306|-10.243298|-8.524127|-10.074644|-9.936247|-10.349917|-7.481107|-8.874598|-8.160557|-7.821912|-7.3280272|-10.530276|-11.665717
16_house_doubt_know_nonref,I doubt that Lisa built a shed but I know that she built a house. The shed that she designed would not have fit on her lot.,doubt_know,1,2,I|##doubt|##that|##Lisa|##built|##a|##shed|##but|##I|##know|##that|##she|##built|##a|##house|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.4115257|-11.9254|-9.271971|-9.506812|-9.121353|-9.772359|-12.477505|-5.722909|-9.141306|-10.243298|-8.524127|-10.074644|-9.936247|-10.349917|-7.481108|-7.5982594|-9.644485|-10.532348|-9.46529|-7.102714|-8.300993|-10.086535|-10.130008|-10.070404|-10.150045|-10.431516|-11.601598
16_house_doubt_know_nonref,I doubt that Lisa built a shed but I know that she built a house. The house that she designed would not have fit on her lot.,doubt_know,0,2,I|##doubt|##that|##Lisa|##built|##a|##shed|##but|##I|##know|##that|##she|##built|##a|##house|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.4115257|-11.9254|-9.271971|-9.506812|-9.121353|-9.772359|-12.477505|-5.722909|-9.141306|-10.243298|-8.524127|-10.074644|-9.936247|-10.349917|-8.227324|-7.4963927|-9.447315|-10.123992|-9.643288|-6.8856645|-8.3674755|-9.864223|-10.152671|-9.909489|-10.146862|-10.579302|-11.59689
16_house_affirmative_modal_ref,Lisa built a house but she wanted to build a shed. The house has a flat roof. ,affirmative_modal,1,1,Lisa|##built|##a|##house|##but|##she|##wanted|##to|##build|##a|##shed|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.939933|-9.438085|-9.600355|-13.468583|-8.4631|-13.087833|-8.557739|-9.344444|-10.542094|-11.068079|-8.999987|-8.94071|-8.315645|-9.35681|-7.666963|-10.737425|-11.666177
16_house_affirmative_modal_ref,Lisa built a house but she wanted to build a shed. The shed has a flat roof.,affirmative_modal,0,1,Lisa|##built|##a|##house|##but|##she|##wanted|##to|##build|##a|##shed|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.939933|-9.438085|-9.600355|-13.468583|-8.4631|-13.087833|-8.557739|-9.344444|-10.542094|-11.068079|-8.191027|-8.808592|-8.16386|-8.391394|-7.767723|-10.48672|-11.678678
16_house_affirmative_modal_nonref,Lisa built a house but she wanted to build a shed. The shed that she designed would not have fit on her lot.,affirmative_modal,1,1,Lisa|##built|##a|##house|##but|##she|##wanted|##to|##build|##a|##shed|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.939933|-9.438085|-9.600355|-13.468583|-8.4631|-13.087833|-8.557739|-9.344444|-10.542094|-11.068079|-8.191027|-7.648515|-10.621602|-9.851849|-9.912771|-7.7420793|-8.281753|-10.268584|-10.48587|-9.912597|-10.369118|-11.043607|-11.649368
16_house_affirmative_modal_nonref,Lisa built a house but she wanted to build a shed. The house that she designed would not have fit on her lot.,affirmative_modal,0,1,Lisa|##built|##a|##house|##but|##she|##wanted|##to|##build|##a|##shed|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.939933|-9.438085|-9.600355|-13.468583|-8.4631|-13.087833|-8.557739|-9.344444|-10.542094|-11.068079|-8.999987|-7.714494|-10.377219|-10.237648|-9.949902|-8.1787815|-8.236731|-9.850454|-10.708444|-9.790508|-10.588291|-11.059556|-11.631402
16_house_affirmative_modal_ref,Lisa built a shed but she wanted to build a house. The shed has a flat roof.,affirmative_modal,1,2,Lisa|##built|##a|##shed|##but|##she|##wanted|##to|##build|##a|##house|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.618086|-9.499734|-9.941255|-13.517845|-8.573085|-12.557086|-7.9764023|-10.956376|-10.482932|-10.664258|-8.643581|-8.808256|-8.222404|-8.803449|-7.3043137|-10.478889|-11.693154
16_house_affirmative_modal_ref,Lisa built a shed but she wanted to build a house. The house has a flat roof. ,affirmative_modal,0,2,Lisa|##built|##a|##shed|##but|##she|##wanted|##to|##build|##a|##house|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.618086|-9.499734|-9.941255|-13.517845|-8.573085|-12.557086|-7.9764023|-10.956376|-10.482932|-10.664258|-8.873455|-8.736198|-8.317202|-9.801644|-7.3087673|-10.517041|-11.583107
16_house_affirmative_modal_nonref,Lisa built a shed but she wanted to build a house. The house that she designed would not have fit on her lot.,affirmative_modal,1,2,Lisa|##built|##a|##shed|##but|##she|##wanted|##to|##build|##a|##house|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.618086|-9.499734|-9.941255|-13.517845|-8.573085|-12.557086|-7.9764023|-10.956376|-10.482932|-10.664258|-8.873455|-7.8239913|-10.57258|-9.958458|-9.942785|-7.5001564|-7.97006|-9.878877|-10.510846|-9.43471|-10.648921|-11.019081|-11.589787
16_house_affirmative_modal_nonref,Lisa built a shed but she wanted to build a house. The shed that she designed would not have fit on her lot.,affirmative_modal,0,2,Lisa|##built|##a|##shed|##but|##she|##wanted|##to|##build|##a|##house|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-11.793184|-9.048239|-8.618086|-9.499734|-9.941255|-13.517845|-8.573085|-12.557086|-7.9764023|-10.956376|-10.482932|-10.664258|-8.643581|-8.114414|-10.6732235|-9.838776|-9.823936|-7.9572186|-8.251341|-10.164805|-10.533718|-9.587815|-10.422416|-11.018993|-11.660419
16_house_modal_affirmative_ref,Lisa wanted to build a house but she built a shed. The shed has a flat roof.,modal_affirmative,1,1,Lisa|##wanted|##to|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-10.417043|-8.706693|-12.529916|-8.7562275|-10.122824|-9.510932|-10.460842|-11.963946|-8.661715|-10.0435915|-10.306467|-10.994374|-7.9198236|-8.9169235|-8.473|-8.5722475|-8.121484|-10.521|-11.774774
16_house_modal_affirmative_ref,Lisa wanted to build a house but she built a shed. The house has a flat roof. ,modal_affirmative,0,1,Lisa|##wanted|##to|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-10.417043|-8.706693|-12.529916|-8.7562275|-10.122824|-9.510932|-10.460842|-11.963946|-8.661715|-10.0435915|-10.306467|-10.994374|-8.600076|-9.082952|-8.461885|-9.636941|-7.8314915|-10.573796|-11.651724
16_house_modal_affirmative_nonref,Lisa wanted to build a house but she built a shed. The house that she designed would not have fit on her lot.,modal_affirmative,1,1,Lisa|##wanted|##to|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-10.417043|-8.706693|-12.529916|-8.7562275|-10.122824|-9.510932|-10.460842|-11.963946|-8.661715|-10.0435915|-10.306467|-10.994374|-8.600076|-7.7693644|-10.379575|-10.303701|-10.047441|-7.7829514|-8.15956|-9.970138|-10.797216|-9.687202|-10.819204|-10.932018|-11.633199
16_house_modal_affirmative_nonref,Lisa wanted to build a house but she built a shed. The shed that she designed would not have fit on her lot.,modal_affirmative,0,1,Lisa|##wanted|##to|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-10.417043|-8.706693|-12.529916|-8.7562275|-10.122824|-9.510932|-10.460842|-11.963946|-8.661715|-10.0435915|-10.306467|-10.994374|-7.9198236|-7.7927446|-10.505122|-9.709925|-9.95952|-7.7846355|-8.548022|-10.365882|-10.554884|-9.747626|-10.36676|-11.015767|-11.70816
16_house_modal_affirmative_ref,Lisa wanted to build a shed but she built a house. The house has a flat roof. ,modal_affirmative,1,2,Lisa|##wanted|##to|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-10.417043|-8.706693|-12.529916|-8.7562275|-8.740487|-9.259367|-10.647997|-11.929992|-7.917078|-11.172102|-10.144082|-10.583754|-8.854726|-8.949132|-8.534659|-9.883858|-8.160143|-10.504169|-11.651516
16_house_modal_affirmative_ref,Lisa wanted to build a shed but she built a house. The shed has a flat roof.,modal_affirmative,0,2,Lisa|##wanted|##to|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-10.417043|-8.706693|-12.529916|-8.7562275|-8.740487|-9.259367|-10.647997|-11.929992|-7.917078|-11.172102|-10.144082|-10.583754|-8.237188|-8.887081|-8.37423|-8.900051|-7.7584133|-10.533848|-11.6571665
16_house_modal_affirmative_nonref,Lisa wanted to build a shed but she built a house. The shed that she designed would not have fit on her lot.,modal_affirmative,1,2,Lisa|##wanted|##to|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-10.417043|-8.706693|-12.529916|-8.7562275|-8.740487|-9.259367|-10.647997|-11.929992|-7.917078|-11.172102|-10.144082|-10.583754|-8.237188|-8.089549|-10.592028|-9.931439|-9.970446|-7.750076|-8.506542|-10.300373|-10.73634|-9.828529|-10.690293|-10.99963|-11.635019
16_house_modal_affirmative_nonref,Lisa wanted to build a shed but she built a house. The house that she designed would not have fit on her lot.,modal_affirmative,0,2,Lisa|##wanted|##to|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-10.417043|-8.706693|-12.529916|-8.7562275|-8.740487|-9.259367|-10.647997|-11.929992|-7.917078|-11.172102|-10.144082|-10.583754|-8.854726|-7.8628645|-10.413374|-9.88727|-10.096144|-7.781378|-8.490486|-9.894281|-10.675604|-9.62465|-10.675256|-11.017979|-11.618415
16_house_managed_failed_ref,Lisa managed to build a house but failed to build a shed. The house has a flat roof. ,managed_failed,1,1,Lisa|##managed|##to|##build|##a|##house|##but|##failed|##to|##build|##a|##shed|.|##The|##house|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-10.737744|-8.720442|-12.260761|-8.685842|-9.030844|-9.3990135|-11.393925|-8.872712|-13.6856365|-9.311195|-9.718187|-10.712248|-10.775395|-9.305092|-9.1667|-8.577562|-9.718191|-7.4701414|-10.416189|-11.63219
16_house_managed_failed_ref,Lisa managed to build a house but failed to build a shed. The shed has a flat roof.,managed_failed,0,1,Lisa|##managed|##to|##build|##a|##house|##but|##failed|##to|##build|##a|##shed|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-10.737744|-8.720442|-12.260761|-8.685842|-9.030844|-9.3990135|-11.393925|-8.872712|-13.6856365|-9.311195|-9.718187|-10.712248|-10.775395|-7.7824345|-9.03982|-8.569805|-8.212119|-7.747316|-10.325381|-11.638145
16_house_managed_failed_nonref,Lisa managed to build a house but failed to build a shed. The shed that she designed would not have fit on her lot.,managed_failed,1,1,Lisa|##managed|##to|##build|##a|##house|##but|##failed|##to|##build|##a|##shed|.|##The|##shed|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-10.737744|-8.720442|-12.260761|-8.685842|-9.030844|-9.3990135|-11.393925|-8.872712|-13.6856365|-9.311195|-9.718187|-10.712248|-10.775395|-7.7824345|-8.303582|-11.115714|-10.316334|-9.631073|-7.6213307|-9.226657|-10.30741|-10.47391|-9.977446|-10.949827|-10.699881|-11.659422
16_house_managed_failed_nonref,Lisa managed to build a house but failed to build a shed. The house that she designed would not have fit on her lot.,managed_failed,0,1,Lisa|##managed|##to|##build|##a|##house|##but|##failed|##to|##build|##a|##shed|.|##The|##house|##that|##she|##designed|##would|##not|##have|##fit|##on|##her|##lot|.|<|endoftext|>,-11.945089|-10.737744|-8.720442|-12.260761|-8.685842|-9.030844|-9.3990135|-11.393925|-8.872712|-13.6856365|-9.311195|-9.718187|-10.712248|-10.775395|-9.305092|-8.290796|-11.044477|-10.622471|-9.755718|-7.719662|-9.011788|-9.99305|-10.793953|-9.857339|-11.120792|-10.767479|-11.650501
16_house_managed_failed_ref,Lisa managed to build a shed but failed to build a house. The shed has a flat roof.,managed_failed,1,2,Lisa|##managed|##to|##build|##a|##shed|##but|##failed|##to|##build|##a|##house|.|##The|##shed|##has|##a|##flat|##roof|.|<|endoftext|>,-11.945089|-10.737744|-8.720442|-12.260761|-8.685842|-8.5148115|-9.567684|-11.471767|-8.894399|-12.564369|-8.48337|-10.446568|-10.711735|-10.3624525|-8.31566|-9.263109|-8.622358|-8.877038|-7.45434|-10.28788|-11.670992
