pair_id,sentence,type,pronoun,preferred,noun,verb
0,James owned a dog and  ||| the dog  ||| had a long tail.,negation,0,1,dog,own
15158,I doubt that Jessica donated a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,donate
15159,I know that Jessica donated a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,donate
15159,I doubt that Jessica donated a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,donate
15160,I know that Barbara repaired a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,1,motorcycle,repair
15160,I doubt that Barbara repaired a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,0,motorcycle,repair
15161,I know that Barbara repaired a motorcycle and  ||| it  ||| was blue.,factive,1,1,motorcycle,repair
15161,I doubt that Barbara repaired a motorcycle and  ||| it  ||| was blue.,factive,1,0,motorcycle,repair
15162,I know that Linda repaired a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,1,motorcycle,repair
15162,I doubt that Linda repaired a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,0,motorcycle,repair
15163,I know that Linda repaired a motorcycle and  ||| it  ||| was fast.,factive,1,1,motorcycle,repair
15163,I doubt that Linda repaired a motorcycle and  ||| it  ||| was fast.,factive,1,0,motorcycle,repair
15164,I know that Jessica repaired a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,1,motorcycle,repair
15164,I doubt that Jessica repaired a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,0,motorcycle,repair
15165,I know that Jessica repaired a motorcycle and  ||| it  ||| was slow.,factive,1,1,motorcycle,repair
15165,I doubt that Jessica repaired a motorcycle and  ||| it  ||| was slow.,factive,1,0,motorcycle,repair
15166,I know that Mary repaired a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,1,motorcycle,repair
15166,I doubt that Mary repaired a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,0,motorcycle,repair
15167,I know that Mary repaired a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,1,motorcycle,repair
15167,I doubt that Mary repaired a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,0,motorcycle,repair
15168,I know that Thomas repaired a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,1,motorcycle,repair
15168,I doubt that Thomas repaired a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,0,motorcycle,repair
15169,I know that Thomas repaired a motorcycle and  ||| it  ||| was expensive.,factive,1,1,motorcycle,repair
15169,I doubt that Thomas repaired a motorcycle and  ||| it  ||| was expensive.,factive,1,0,motorcycle,repair
15170,I know that Joseph repaired a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,1,motorcycle,repair
15170,I doubt that Joseph repaired a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,0,motorcycle,repair
15171,I know that Joseph repaired a motorcycle and  ||| it  ||| had a flat tire.,factive,1,1,motorcycle,repair
15171,I doubt that Joseph repaired a motorcycle and  ||| it  ||| had a flat tire.,factive,1,0,motorcycle,repair
15172,I know that Linda repaired a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,1,motorcycle,repair
15172,I doubt that Linda repaired a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,0,motorcycle,repair
15173,I know that Linda repaired a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,repair
15173,I doubt that Linda repaired a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,repair
15174,I know that David repaired a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,repair
15174,I doubt that David repaired a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,repair
15175,I know that David repaired a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,repair
15175,I doubt that David repaired a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,repair
15176,I know that James repaired a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,repair
15176,I doubt that James repaired a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,repair
15177,I know that James repaired a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,repair
15177,I doubt that James repaired a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,repair
15178,I know that Jessica repaired a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,repair
15178,I doubt that Jessica repaired a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,repair
15179,I know that Jessica repaired a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,repair
15179,I doubt that Jessica repaired a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,repair
15180,I know that Joseph ruined a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,1,motorcycle,ruin
15180,I doubt that Joseph ruined a motorcycle and  ||| the motorcycle  ||| was blue.,factive,0,0,motorcycle,ruin
15181,I know that Joseph ruined a motorcycle and  ||| it  ||| was blue.,factive,1,1,motorcycle,ruin
15181,I doubt that Joseph ruined a motorcycle and  ||| it  ||| was blue.,factive,1,0,motorcycle,ruin
15182,I know that Elizabeth ruined a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,1,motorcycle,ruin
15182,I doubt that Elizabeth ruined a motorcycle and  ||| the motorcycle  ||| was fast.,factive,0,0,motorcycle,ruin
15183,I know that Elizabeth ruined a motorcycle and  ||| it  ||| was fast.,factive,1,1,motorcycle,ruin
15183,I doubt that Elizabeth ruined a motorcycle and  ||| it  ||| was fast.,factive,1,0,motorcycle,ruin
15184,I know that Linda ruined a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,1,motorcycle,ruin
15184,I doubt that Linda ruined a motorcycle and  ||| the motorcycle  ||| was slow.,factive,0,0,motorcycle,ruin
15185,I know that Linda ruined a motorcycle and  ||| it  ||| was slow.,factive,1,1,motorcycle,ruin
15185,I doubt that Linda ruined a motorcycle and  ||| it  ||| was slow.,factive,1,0,motorcycle,ruin
15186,I know that Jennifer ruined a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,1,motorcycle,ruin
15186,I doubt that Jennifer ruined a motorcycle and  ||| the motorcycle  ||| was eco-friendly.,factive,0,0,motorcycle,ruin
15187,I know that Jennifer ruined a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,1,motorcycle,ruin
15187,I doubt that Jennifer ruined a motorcycle and  ||| it  ||| was eco-friendly.,factive,1,0,motorcycle,ruin
15188,I know that Elizabeth ruined a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,1,motorcycle,ruin
15188,I doubt that Elizabeth ruined a motorcycle and  ||| the motorcycle  ||| was expensive.,factive,0,0,motorcycle,ruin
15189,I know that Elizabeth ruined a motorcycle and  ||| it  ||| was expensive.,factive,1,1,motorcycle,ruin
15189,I doubt that Elizabeth ruined a motorcycle and  ||| it  ||| was expensive.,factive,1,0,motorcycle,ruin
15190,I know that Jennifer ruined a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,1,motorcycle,ruin
15190,I doubt that Jennifer ruined a motorcycle and  ||| the motorcycle  ||| had a flat tire.,factive,0,0,motorcycle,ruin
15191,I know that Jennifer ruined a motorcycle and  ||| it  ||| had a flat tire.,factive,1,1,motorcycle,ruin
15191,I doubt that Jennifer ruined a motorcycle and  ||| it  ||| had a flat tire.,factive,1,0,motorcycle,ruin
15192,I know that Elizabeth ruined a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,1,motorcycle,ruin
15192,I doubt that Elizabeth ruined a motorcycle and  ||| the motorcycle  ||| could seat multiple people.,factive,0,0,motorcycle,ruin
15193,I know that Elizabeth ruined a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,1,motorcycle,ruin
15193,I doubt that Elizabeth ruined a motorcycle and  ||| it  ||| could seat multiple people.,factive,1,0,motorcycle,ruin
15194,I know that Chris ruined a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,1,motorcycle,ruin
15194,I doubt that Chris ruined a motorcycle and  ||| the motorcycle  ||| required a special cable.,factive,0,0,motorcycle,ruin
15195,I know that Chris ruined a motorcycle and  ||| it  ||| required a special cable.,factive,1,1,motorcycle,ruin
15195,I doubt that Chris ruined a motorcycle and  ||| it  ||| required a special cable.,factive,1,0,motorcycle,ruin
15196,I know that Mary ruined a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,1,motorcycle,ruin
15196,I doubt that Mary ruined a motorcycle and  ||| the motorcycle  ||| emitted lots of greenhouse gases.,factive,0,0,motorcycle,ruin
15197,I know that Mary ruined a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,motorcycle,ruin
15197,I doubt that Mary ruined a motorcycle and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,motorcycle,ruin
15198,I know that Jennifer ruined a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,1,motorcycle,ruin
15198,I doubt that Jennifer ruined a motorcycle and  ||| the motorcycle  ||| made squeaky noises.,factive,0,0,motorcycle,ruin
15199,I know that Jennifer ruined a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,1,motorcycle,ruin
15199,I doubt that Jennifer ruined a motorcycle and  ||| it  ||| made squeaky noises.,factive,1,0,motorcycle,ruin
15200,I know that Richard bought a convertible and  ||| the convertible  ||| was blue.,factive,0,1,convertible,buy
15200,I doubt that Richard bought a convertible and  ||| the convertible  ||| was blue.,factive,0,0,convertible,buy
15201,I know that Richard bought a convertible and  ||| it  ||| was blue.,factive,1,1,convertible,buy
15201,I doubt that Richard bought a convertible and  ||| it  ||| was blue.,factive,1,0,convertible,buy
15202,I know that Bob bought a convertible and  ||| the convertible  ||| was fast.,factive,0,1,convertible,buy
15202,I doubt that Bob bought a convertible and  ||| the convertible  ||| was fast.,factive,0,0,convertible,buy
15203,I know that Bob bought a convertible and  ||| it  ||| was fast.,factive,1,1,convertible,buy
15203,I doubt that Bob bought a convertible and  ||| it  ||| was fast.,factive,1,0,convertible,buy
15204,I know that Barbara bought a convertible and  ||| the convertible  ||| was slow.,factive,0,1,convertible,buy
15204,I doubt that Barbara bought a convertible and  ||| the convertible  ||| was slow.,factive,0,0,convertible,buy
15205,I know that Barbara bought a convertible and  ||| it  ||| was slow.,factive,1,1,convertible,buy
15205,I doubt that Barbara bought a convertible and  ||| it  ||| was slow.,factive,1,0,convertible,buy
15206,I know that Nancy bought a convertible and  ||| the convertible  ||| was eco-friendly.,factive,0,1,convertible,buy
15206,I doubt that Nancy bought a convertible and  ||| the convertible  ||| was eco-friendly.,factive,0,0,convertible,buy
15207,I know that Nancy bought a convertible and  ||| it  ||| was eco-friendly.,factive,1,1,convertible,buy
15207,I doubt that Nancy bought a convertible and  ||| it  ||| was eco-friendly.,factive,1,0,convertible,buy
15208,I know that John bought a convertible and  ||| the convertible  ||| was expensive.,factive,0,1,convertible,buy
15208,I doubt that John bought a convertible and  ||| the convertible  ||| was expensive.,factive,0,0,convertible,buy
15209,I know that John bought a convertible and  ||| it  ||| was expensive.,factive,1,1,convertible,buy
15209,I doubt that John bought a convertible and  ||| it  ||| was expensive.,factive,1,0,convertible,buy
15210,I know that Mary bought a convertible and  ||| the convertible  ||| had a flat tire.,factive,0,1,convertible,buy
15210,I doubt that Mary bought a convertible and  ||| the convertible  ||| had a flat tire.,factive,0,0,convertible,buy
15211,I know that Mary bought a convertible and  ||| it  ||| had a flat tire.,factive,1,1,convertible,buy
15211,I doubt that Mary bought a convertible and  ||| it  ||| had a flat tire.,factive,1,0,convertible,buy
15212,I know that Nancy bought a convertible and  ||| the convertible  ||| could seat multiple people.,factive,0,1,convertible,buy
15212,I doubt that Nancy bought a convertible and  ||| the convertible  ||| could seat multiple people.,factive,0,0,convertible,buy
15213,I know that Nancy bought a convertible and  ||| it  ||| could seat multiple people.,factive,1,1,convertible,buy
15213,I doubt that Nancy bought a convertible and  ||| it  ||| could seat multiple people.,factive,1,0,convertible,buy
15214,I know that James bought a convertible and  ||| the convertible  ||| required a special cable.,factive,0,1,convertible,buy
15214,I doubt that James bought a convertible and  ||| the convertible  ||| required a special cable.,factive,0,0,convertible,buy
15215,I know that James bought a convertible and  ||| it  ||| required a special cable.,factive,1,1,convertible,buy
15215,I doubt that James bought a convertible and  ||| it  ||| required a special cable.,factive,1,0,convertible,buy
15216,I know that Susan bought a convertible and  ||| the convertible  ||| emitted lots of greenhouse gases.,factive,0,1,convertible,buy
15216,I doubt that Susan bought a convertible and  ||| the convertible  ||| emitted lots of greenhouse gases.,factive,0,0,convertible,buy
15217,I know that Susan bought a convertible and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,1,convertible,buy
15217,I doubt that Susan bought a convertible and  ||| it  ||| emitted lots of greenhouse gases.,factive,1,0,convertible,buy
15218,I know that Michael bought a convertible and  ||| the convertible  ||| made squeaky noises.,factive,0,1,convertible,buy
15218,I doubt that Michael bought a convertible and  ||| the convertible  ||| made squeaky noises.,factive,0,0,convertible,buy
15219,I know that Michael bought a convertible and  ||| it  ||| made squeaky noises.,factive,1,1,convertible,buy
15219,I doubt that Michael bought a convertible and  ||| it  ||| made squeaky noises.,factive,1,0,convertible,buy
15220,I know that Jessica rented a convertible and  ||| the convertible  ||| was blue.,factive,0,1,convertible,rent
15220,I doubt that Jessica rented a convertible and  ||| the convertible  ||| was blue.,factive,0,0,convertible,rent
15221,I know that Jessica rented a convertible and  ||| it  ||| was blue.,factive,1,1,convertible,rent
15221,I doubt that Jessica rented a convertible and  ||| it  ||| was blue.,factive,1,0,convertible,rent
15222,I know that Chris rented a convertible and  ||| the convertible  ||| was fast.,factive,0,1,convertible,rent
15222,I doubt that Chris rented a convertible and  ||| the convertible  ||| was fast.,factive,0,0,convertible,rent
15223,I know that Chris rented a convertible and  ||| it  ||| was fast.,factive,1,1,convertible,rent
15223,I doubt that Chris rented a convertible and  ||| it  ||| was fast.,factive,1,0,convertible,rent
