id,sent,expected,tokens,logprobs
14_gin_managed_failed_pref,Dan managed to mix a gin tonic but Jessica failed to mix a gin tonic. The gin tonics were very strong.,0,Dan| managed| to| mix| a| gin| tonic| but| Jessica| failed| to| mix| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-11.047482, -0.20234357, -7.45442, -2.8303056, -8.3740425, -5.0214605, -5.7444906, -10.54933, -4.9300184, -0.66734743, -2.7069144, -0.5877869, -1.7663559, -1.5026796, -1.0568342, -2.80776, -2.4133236, -3.84105, -0.010590974, -0.57282627, -3.4980986, -3.0256085, -1.6764315]"
14_gin_two_failed_sref,Dan managed to mix two gin tonics but Jessica failed to mix a gin tonic. The gin tonic was very strong.,0,Dan| managed| to| mix| two| gin| ton|ics| but| Jessica| failed| to| mix| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-11.047482, -0.20234357, -7.45442, -5.471127, -10.194491, -2.6994562, -0.000386463, -5.5347805, -11.176993, -5.2049694, -0.4905218, -2.1928194, -1.5656258, -2.1153138, -2.0117388, -1.1918126, -2.6639867, -2.786418, -2.0104938, -1.4117761, -3.969056, -2.2600365, -1.8110267]"
14_gin_two_failed_pref,Dan managed to mix two gin tonics but Jessica failed to mix a gin tonic. The gin tonics were very strong.,1,Dan| managed| to| mix| two| gin| ton|ics| but| Jessica| failed| to| mix| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-11.047482, -0.20234357, -7.45442, -5.471127, -10.194491, -2.6994562, -0.000386463, -5.5347805, -11.176993, -5.2049694, -0.4905218, -2.1928194, -1.5656258, -2.1153138, -2.0117388, -1.1918126, -2.6639867, -2.786418, -1.9121243, -0.0021013718, -0.66656315, -3.7085679, -2.7614985, -1.789306]"
14_gin_managed_managed_sref,Dan managed to mix a gin tonic and Jessica managed to mix a gin tonic as well. The gin tonic was very strong.,0,Dan| managed| to| mix| a| gin| tonic| and| Jessica| managed| to| mix| a| gin| tonic| as| well|.| The| gin| tonic| was| very| strong|.,"[-11.047482, -0.20234357, -7.45442, -2.8303056, -8.3740425, -5.0214605, -2.2142098, -12.795752, -3.4124517, -0.14844505, -2.679051, -0.4565044, -1.8535525, -1.8659914, -4.135422, -0.13620761, -0.70178914, -3.0891073, -2.1605866, -1.4953177, -1.1194283, -2.7831132, -3.1686814, -1.7102813]"
14_gin_managed_managed_pref,Dan managed to mix a gin tonic and Jessica managed to mix a gin tonic as well. The gin tonics were very strong.,1,Dan| managed| to| mix| a| gin| tonic| and| Jessica| managed| to| mix| a| gin| tonic| as| well|.| The| gin| ton|ics| were| very| strong|.,"[-11.047482, -0.20234357, -7.45442, -2.8303056, -8.3740425, -5.0214605, -2.2142098, -12.795752, -3.4124517, -0.14844505, -2.679051, -0.4565044, -1.8535525, -1.8659914, -4.135422, -0.13620761, -0.70178914, -3.0891073, -2.1605866, -2.2448637, -0.0018918647, -0.45971477, -2.6261902, -3.9679847, -2.0308995]"
14_gin_failed_managed_sref,Dan failed to mix a gin tonic but Jessica managed to mix a gin tonic. The gin tonic was very strong.,1,Dan| failed| to| mix| a| gin| tonic| but| Jessica| managed| to| mix| a| gin| tonic|.| The| gin| tonic| was| very| strong|.,"[-11.4401, -0.39627978, -9.777686, -3.6416526, -7.863421, -4.9367375, -5.373041, -10.303699, -3.8996687, -0.19348988, -3.097081, -0.5914739, -2.10341, -1.3552827, -1.3813303, -2.951362, -1.6040405, -0.41106403, -0.64629835, -2.8897169, -2.6861703, -1.5560122]"
14_gin_failed_managed_pref,Dan failed to mix a gin tonic but Jessica managed to mix a gin tonic. The gin tonics were very strong.,0,Dan| failed| to| mix| a| gin| tonic| but| Jessica| managed| to| mix| a| gin| tonic|.| The| gin| ton|ics| were| very| strong|.,"[-11.4401, -0.39627978, -9.777686, -3.6416526, -7.863421, -4.9367375, -5.373041, -10.303699, -3.8996687, -0.19348988, -3.097081, -0.5914739, -2.10341, -1.3552827, -1.3813303, -2.951362, -1.6040405, -4.229891, -0.0138654, -0.4787002, -3.158452, -3.4291677, -1.5612704]"
14_gin_failed_two_sref,Dan failed to mix a gin tonic but Jessica managed to mix two gin tonics. The gin tonic was very strong.,0,Dan| failed| to| mix| a| gin| tonic| but| Jessica| managed| to| mix| two| gin| ton|ics|.| The| gin| tonic| was| very| strong|.,"[-11.4401, -0.39627978, -9.777686, -3.6416526, -7.863421, -4.9367375, -5.373041, -10.303699, -3.8996687, -0.19348988, -3.097081, -3.4800541, -2.881916, -0.29387948, -0.00046796896, -1.4088807, -2.6269827, -2.5540006, -2.008885, -1.7260183, -2.952682, -2.5469418, -1.834772]"
14_gin_failed_two_pref,Dan failed to mix a gin tonic but Jessica managed to mix two gin tonics. The gin tonics were very strong.,1,Dan| failed| to| mix| a| gin| tonic| but| Jessica| managed| to| mix| two| gin| ton|ics|.| The| gin| ton|ics| were| very| strong|.,"[-11.4401, -0.39627978, -9.777686, -3.6416526, -7.863421, -4.9367375, -5.373041, -10.303699, -3.8996687, -0.19348988, -3.097081, -3.4800541, -2.881916, -0.29387948, -0.00046796896, -1.4088807, -2.6269827, -2.5540006, -1.0973707, -0.0010449552, -0.47120178, -3.0085216, -2.854436, -1.6571654]"
14_gin_failed_failed_sref,Dan failed to mix a gin tonic and Jessica failed to mix a gin tonic as well. The gin tonic was very strong.,0,Dan| failed| to| mix| a| gin| tonic| and| Jessica| failed| to| mix| a| gin| tonic| as| well|.| The| gin| tonic| was| very| strong|.,"[-11.4401, -0.39627978, -9.777686, -3.6416526, -7.863421, -4.9367375, -2.858986, -9.529831, -3.2965913, -0.069006495, -2.4761672, -0.29991803, -1.8118191, -1.3601143, -5.0973167, -0.33384863, -0.7574082, -2.8390338, -3.0663466, -1.5146766, -1.2414287, -3.707569, -2.550799, -1.716704]"
14_gin_failed_failed_pref,Dan failed to mix a gin tonic and Jessica failed to mix a gin tonic as well. The gin tonics were very strong.,0,Dan| failed| to| mix| a| gin| tonic| and| Jessica| failed| to| mix| a| gin| tonic| as| well|.| The| gin| ton|ics| were| very| strong|.,"[-11.4401, -0.39627978, -9.777686, -3.6416526, -7.863421, -4.9367375, -2.858986, -9.529831, -3.2965913, -0.069006495, -2.4761672, -0.29991803, -1.8118191, -1.3601143, -5.0973167, -0.33384863, -0.7574082, -2.8390338, -3.0663466, -2.815596, -0.0030510277, -0.6880935, -3.6735644, -2.8296468, -1.7448733]"
15_bone_affirmative_negation_sref,David discovered a bone on his archeological expedition but Andy didn't discover a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,David| discovered| a| bone| on| his| ar|che|ological| expedition| but| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-10.755379, -2.3856363, -8.589736, -3.63272, -2.2939916, -8.586276, -2.3302598, -0.12880634, -2.556625, -5.347624, -10.157591, -3.7234674, -0.62933975, -4.681867, -1.3773345, -0.6243533, -1.0808574, -0.070727885, -0.82126534, -0.0011791547, -0.01210271, -0.099258505, -0.943511, -3.3155234, -2.0045476, -9.462324, -1.3544512, -0.010312565, -1.8639617, -2.607802, -4.1490636, -3.2564073, -1.4385829]"
15_bone_affirmative_negation_pref,David discovered a bone on his archeological expedition but Andy didn't discover a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,0,David| discovered| a| bone| on| his| ar|che|ological| expedition| but| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-10.755379, -2.3856363, -8.589736, -3.63272, -2.2939916, -8.586276, -2.3302598, -0.12880634, -2.556625, -5.347624, -10.157591, -3.7234674, -0.62933975, -4.681867, -1.3773345, -0.6243533, -1.0808574, -0.070727885, -0.82126534, -0.0011791547, -0.01210271, -0.099258505, -0.943511, -3.3155234, -4.8822265, -8.775867, -1.3655874, -0.009365258, -2.8808398, -2.305461, -4.2651873, -2.5850165, -1.4091693]"
15_bone_two_negation_sref,David discovered two bones on his archeological expedition but Andy didn't discover a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,0,David| discovered| two| bones| on| his| ar|che|ological| expedition| but| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-10.755379, -5.90088, -7.9972725, -3.4272945, -2.4474025, -7.8727922, -1.5253564, -0.13578862, -2.4440398, -5.595806, -10.76933, -4.098028, -0.74425817, -3.4200027, -2.6399698, -1.8611752, -1.5695148, -0.066145554, -0.79505336, -0.0021554956, -0.015512909, -0.10966099, -1.0698491, -3.2584627, -3.9136229, -10.764527, -1.8631797, -0.010984865, -2.2339668, -2.715965, -4.025818, -3.3746614, -1.4999584]"
15_bone_two_negation_pref,David discovered two bones on his archeological expedition but Andy didn't discover a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,1,David| discovered| two| bones| on| his| ar|che|ological| expedition| but| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-10.755379, -5.90088, -7.9972725, -3.4272945, -2.4474025, -7.8727922, -1.5253564, -0.13578862, -2.4440398, -5.595806, -10.76933, -4.098028, -0.74425817, -3.4200027, -2.6399698, -1.8611752, -1.5695148, -0.066145554, -0.79505336, -0.0021554956, -0.015512909, -0.10966099, -1.0698491, -3.2584627, -2.6809998, -8.721623, -1.2438728, -0.010146774, -2.9785066, -2.9872174, -3.9893956, -2.7053075, -1.4887205]"
15_bone_affirmative_affirmative_sref,David discovered a bone on his archeological expedition and Andy discovered a bone on his archeological expedition too. The bone likely belonged to an extinct bird species.,0,David| discovered| a| bone| on| his| ar|che|ological| expedition| and| Andy| discovered| a| bone| on| his| ar|che|ological| expedition| too|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-10.755379, -2.3856363, -8.589736, -3.63272, -2.2939916, -8.586276, -2.3302598, -0.12880634, -2.556625, -2.354866, -10.076539, -4.640444, -0.8109122, -1.2476311, -0.8168125, -0.18349297, -1.9488835, -0.0014364237, -0.011451784, -0.111436315, -5.774742, -0.64800376, -3.155673, -1.8455899, -9.476981, -0.8493003, -0.007059654, -2.2130985, -1.6442379, -3.8917122, -2.868394, -1.3508294]"
15_bone_affirmative_affirmative_pref,David discovered a bone on his archeological expedition and Andy discovered a bone on his archeological expedition too. The bones likely belonged to an extinct bird species.,1,David| discovered| a| bone| on| his| ar|che|ological| expedition| and| Andy| discovered| a| bone| on| his| ar|che|ological| expedition| too|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-10.755379, -2.3856363, -8.589736, -3.63272, -2.2939916, -8.586276, -2.3302598, -0.12880634, -2.556625, -2.354866, -10.076539, -4.640444, -0.8109122, -1.2476311, -0.8168125, -0.18349297, -1.9488835, -0.0014364237, -0.011451784, -0.111436315, -5.774742, -0.64800376, -3.155673, -2.0553753, -9.082451, -0.8701039, -0.006528734, -3.3857586, -1.6808481, -3.9402144, -2.2513993, -1.3491967]"
15_bone_negation_affirmative_sref,David didn't discover a bone on his archeological expedition but Andy discovered a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| but| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-8.021632, -0.85257655, -8.297558, -3.328361, -7.4412456, -4.1834955, -1.8732324, -8.316073, -0.711216, -0.08732514, -2.8692107, -4.1348596, -11.075523, -3.4960027, -0.88753396, -1.9796236, -1.2334768, -0.34175843, -2.0752761, -0.0019827604, -0.016556261, -0.21005428, -0.83447295, -3.4472466, -1.5507803, -9.505043, -0.84385604, -0.00907954, -1.966398, -1.6250107, -3.7797003, -2.7997675, -1.402053]"
15_bone_negation_affirmative_pref,David didn't discover a bone on his archeological expedition but Andy discovered a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,0,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| but| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-8.021632, -0.85257655, -8.297558, -3.328361, -7.4412456, -4.1834955, -1.8732324, -8.316073, -0.711216, -0.08732514, -2.8692107, -4.1348596, -11.075523, -3.4960027, -0.88753396, -1.9796236, -1.2334768, -0.34175843, -2.0752761, -0.0019827604, -0.016556261, -0.21005428, -0.83447295, -3.4472466, -5.1582794, -9.37124, -1.0660673, -0.0087380735, -2.0905256, -1.8416935, -3.9740772, -2.3836603, -1.4385576]"
15_bone_negation_two_sref,David didn't discover a bone on his archeological expedition but Andy discovered two bones on his archeological expedition. The bone likely belonged to an extinct bird species.,0,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| but| Andy| discovered| two| bones| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-8.021632, -0.85257655, -8.297558, -3.328361, -7.4412456, -4.1834955, -1.8732324, -8.316073, -0.711216, -0.08732514, -2.8692107, -4.1348596, -11.075523, -3.4960027, -4.8398542, -2.8653393, -1.8635006, -0.4336786, -2.5086966, -0.0021939215, -0.019733513, -0.39892033, -0.74876314, -3.0969, -3.2770128, -11.199284, -1.1602317, -0.008972856, -2.01093, -1.9037144, -3.6004834, -2.9973004, -1.4339868]"
15_bone_negation_two_pref,David didn't discover a bone on his archeological expedition but Andy discovered two bones on his archeological expedition. The bones likely belonged to an extinct bird species.,1,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| but| Andy| discovered| two| bones| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-8.021632, -0.85257655, -8.297558, -3.328361, -7.4412456, -4.1834955, -1.8732324, -8.316073, -0.711216, -0.08732514, -2.8692107, -4.1348596, -11.075523, -3.4960027, -4.8398542, -2.8653393, -1.8635006, -0.4336786, -2.5086966, -0.0021939215, -0.019733513, -0.39892033, -0.74876314, -3.0969, -2.5117998, -10.085295, -0.84877044, -0.008377341, -2.5199785, -1.7779999, -3.7108727, -2.3511636, -1.3405601]"
15_bone_negation_negation_sref,David didn't discover a bone on his archeological expedition and Andy didn't discover a bone on his archeological expedition either. The bone likely belonged to an extinct bird species.,0,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| and| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| either|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-8.021632, -0.85257655, -8.297558, -3.328361, -7.4412456, -4.1834955, -1.8732324, -8.316073, -0.711216, -0.08732514, -2.8692107, -4.968556, -9.002866, -1.6263058, -0.0059889974, -2.6393647, -0.73604995, -2.2841225, -0.7977, -0.20519206, -1.4525521, -0.0017483654, -0.010747363, -0.08939807, -3.4460444, -0.59388036, -3.2638445, -2.618192, -9.53365, -1.9108366, -0.0122269485, -1.9943299, -2.1968367, -3.6831279, -2.5093246, -1.6417004]"
15_bone_negation_negation_pref,David didn't discover a bone on his archeological expedition and Andy didn't discover a bone on his archeological expedition either. The bones likely belonged to an extinct bird species.,0,David| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| and| Andy| didn|'t| discover| a| bone| on| his| ar|che|ological| expedition| either|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-8.021632, -0.85257655, -8.297558, -3.328361, -7.4412456, -4.1834955, -1.8732324, -8.316073, -0.711216, -0.08732514, -2.8692107, -4.968556, -9.002866, -1.6263058, -0.0059889974, -2.6393647, -0.73604995, -2.2841225, -0.7977, -0.20519206, -1.4525521, -0.0017483654, -0.010747363, -0.08939807, -3.4460444, -0.59388036, -3.2638445, -3.8619769, -9.558087, -1.9940873, -0.011078117, -2.24605, -1.9526396, -3.94513, -2.125254, -1.6882808]"
15_bone_know_doubt_sref,I know that David discovered a bone on his archeological expedition but I doubt that Andy discovered a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,I| know| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| but| I| doubt| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-3.9132206, -2.423523, -8.654375, -10.0532055, -2.5996742, -7.66109, -3.531282, -2.2202766, -7.9469943, -1.559424, -0.103861526, -2.8765855, -4.5787225, -1.2764441, -4.602107, -0.9626669, -10.735498, -3.1862738, -1.192273, -1.5540271, -1.492997, -0.1215922, -1.9318017, -0.0017412242, -0.030482799, -0.18140543, -0.9992493, -3.5767527, -3.0486195, -6.7152767, -1.6490846, -0.010366949, -1.7776476, -2.115993, -4.115769, -2.8661542, -1.7169284]"
15_bone_know_doubt_pref,I know that David discovered a bone on his archeological expedition but I doubt that Andy discovered a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,0,I| know| that| David| discovered| a| bone| on| his| ar|che|ological| expedition| but| I| doubt| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-3.9132206, -2.423523, -8.654375, -10.0532055, -2.5996742, -7.66109, -3.531282, -2.2202766, -7.9469943, -1.559424, -0.103861526, -2.8765855, -4.5787225, -1.2764441, -4.602107, -0.9626669, -10.735498, -3.1862738, -1.192273, -1.5540271, -1.492997, -0.1215922, -1.9318017, -0.0017412242, -0.030482799, -0.18140543, -0.9992493, -3.5767527, -4.5007296, -7.7518134, -2.0171402, -0.010327661, -2.4080431, -2.0882072, -4.093542, -2.362179, -1.6416948]"
15_bone_two_doubt_sref,I know that David discovered two bones on his archeological expedition but I doubt that Andy discovered a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,0,I| know| that| David| discovered| two| bones| on| his| ar|che|ological| expedition| but| I| doubt| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bone| likely| belonged| to| an| extinct| bird| species|.,"[-3.9132206, -2.423523, -8.654375, -10.0532055, -6.3496833, -7.922287, -3.5706997, -2.1723723, -7.3801107, -0.27065593, -0.13387373, -2.8514051, -4.541171, -1.253609, -4.916062, -0.9006846, -11.32878, -2.8207889, -2.4607666, -2.6265123, -2.124491, -0.12769043, -2.2703989, -0.0020133369, -0.040699244, -0.27437618, -0.97898763, -3.5517, -3.683546, -6.878134, -1.6057303, -0.010561254, -2.1546617, -2.9681487, -4.0986695, -2.7589645, -1.6706611]"
15_bone_two_doubt_pref,I know that David discovered two bones on his archeological expedition but I doubt that Andy discovered a bone on his archeological expedition. The bones likely belonged to an extinct bird species.,1,I| know| that| David| discovered| two| bones| on| his| ar|che|ological| expedition| but| I| doubt| that| Andy| discovered| a| bone| on| his| ar|che|ological| expedition|.| The| bones| likely| belonged| to| an| extinct| bird| species|.,"[-3.9132206, -2.423523, -8.654375, -10.0532055, -6.3496833, -7.922287, -3.5706997, -2.1723723, -7.3801107, -0.27065593, -0.13387373, -2.8514051, -4.541171, -1.253609, -4.916062, -0.9006846, -11.32878, -2.8207889, -2.4607666, -2.6265123, -2.124491, -0.12769043, -2.2703989, -0.0020133369, -0.040699244, -0.27437618, -0.97898763, -3.5517, -3.7855215, -7.357512, -1.836293, -0.009893617, -2.540634, -2.281548, -3.9699185, -2.3319693, -1.6611168]"
