id,sentence,type,expected,order,tokens,log_probs,pronoun_log_prob,critical_token_idx
15_bone_know_doubt,I know that David discovered a bone on his archaeological expedition but I doubt that he discovered an old jar. The jar,know_doubt,0,2,I|##know|##that|##David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##I|##doubt|##that|##he|##discovered|##an|##old|##jar|.|##The|##jar|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-6.8382797|-12.990397|-9.18753|-5.6362224|-9.543537|-9.595243|-9.50775|-10.524179|-9.063229|-10.320852|-13.163799|-4.713234|-8.922377|-12.152167|-6.628289|-7.9625816|-7.5182076|-9.999094|-10.311115|-8.586941|-12.751707,-8.586941,22
15_bone_doubt_know,I doubt that David discovered an old jar on his archaeological expedition but I know that he discovered a bone. The bone,doubt_know,1,1,I|##doubt|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##know|##that|##he|##discovered|##a|##bone|.|##The|##bone|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.252944|-13.07919|-7.505962|-6.7412767|-8.684266|-9.779943|-10.185442|-9.375068|-12.647644|-9.046126|-10.670014|-12.108732|-5.6484156|-9.41491|-11.58864|-8.9055805|-5.0337615|-9.9692955|-10.321842|-7.913028|-12.803923,-7.913028,22
15_bone_doubt_know,I doubt that David discovered an old jar on his archaeological expedition but I know that he discovered a bone. The jar,doubt_know,0,1,I|##doubt|##that|##David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##I|##know|##that|##he|##discovered|##a|##bone|.|##The|##jar|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.252944|-13.07919|-7.505962|-6.7412767|-8.684266|-9.779943|-10.185442|-9.375068|-12.647644|-9.046126|-10.670014|-12.108732|-5.6484156|-9.41491|-11.58864|-8.9055805|-5.0337615|-9.9692955|-10.321842|-9.395838|-12.811727,-9.395838,22
15_bone_doubt_know,I doubt that David discovered a bone on his archaeological expedition but I know that he discovered an old jar. The jar,doubt_know,1,2,I|##doubt|##that|##David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##I|##know|##that|##he|##discovered|##an|##old|##jar|.|##The|##jar|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.252944|-13.07919|-9.472734|-4.9142833|-9.816304|-9.662257|-9.605513|-11.674974|-9.008377|-10.644942|-12.245818|-5.623427|-9.1747465|-11.484344|-6.968573|-7.2817044|-7.635829|-9.861375|-10.134842|-9.435209|-12.778275,-9.435209,22
15_bone_doubt_know,I doubt that David discovered a bone on his archaeological expedition but I know that he discovered an old jar. The bone,doubt_know,0,2,I|##doubt|##that|##David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##I|##know|##that|##he|##discovered|##an|##old|##jar|.|##The|##bone|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.252944|-13.07919|-9.472734|-4.9142833|-9.816304|-9.662257|-9.605513|-11.674974|-9.008377|-10.644942|-12.245818|-5.623427|-9.1747465|-11.484344|-6.968573|-7.2817044|-7.635829|-9.861375|-10.134842|-7.61506|-12.773607,-7.61506,22
15_bone_affirmative_modal,David discovered an old jar on his archaeological expedition but he wanted to discover a bone. The jar,affirmative_modal,1,1,David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##wanted|##to|##discover|##a|##bone|.|##The|##jar|<|endoftext|>,-11.828095|-12.088816|-7.575393|-5.892255|-8.598654|-9.39113|-10.427505|-9.14205|-10.68718|-9.577378|-9.461816|-13.934919|-9.0422325|-13.600047|-9.470163|-4.414186|-10.664269|-10.357593|-9.986896|-12.587188,-9.986896,18
15_bone_affirmative_modal,David discovered an old jar on his archaeological expedition but he wanted to discover a bone. The bone,affirmative_modal,0,1,David|##discovered|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##wanted|##to|##discover|##a|##bone|.|##The|##bone|<|endoftext|>,-11.828095|-12.088816|-7.575393|-5.892255|-8.598654|-9.39113|-10.427505|-9.14205|-10.68718|-9.577378|-9.461816|-13.934919|-9.0422325|-13.600047|-9.470163|-4.414186|-10.664269|-10.357593|-7.3803086|-12.579743,-7.3803086,18
15_bone_affirmative_modal,David discovered a bone on his archaeological expedition but he wanted to discover an old jar. The bone,affirmative_modal,1,2,David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##wanted|##to|##discover|##an|##old|##jar|.|##The|##bone|<|endoftext|>,-11.828095|-12.088816|-9.169081|-5.91174|-9.637828|-9.829381|-9.4645815|-10.078215|-9.275069|-9.349472|-13.603239|-9.172364|-13.431427|-7.5042453|-8.582234|-8.113934|-10.526407|-10.13708|-9.021844|-12.57612,-9.021844,18
15_bone_affirmative_modal,David discovered a bone on his archaeological expedition but he wanted to discover an old jar. The jar,affirmative_modal,0,2,David|##discovered|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##wanted|##to|##discover|##an|##old|##jar|.|##The|##jar|<|endoftext|>,-11.828095|-12.088816|-9.169081|-5.91174|-9.637828|-9.829381|-9.4645815|-10.078215|-9.275069|-9.349472|-13.603239|-9.172364|-13.431427|-7.5042453|-8.582234|-8.113934|-10.526407|-10.13708|-9.655592|-12.583693,-9.655592,18
15_bone_modal_affirmative,David wanted to discover an old jar on his archaeological expedition but he discovered a bone. The bone,modal_affirmative,1,1,David|##wanted|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##bone|<|endoftext|>,-11.828095|-12.124659|-8.576995|-13.223492|-7.880364|-7.1270533|-8.662378|-9.465557|-10.700035|-9.061748|-11.227998|-9.357976|-9.666095|-12.106618|-8.896778|-5.7654986|-10.438598|-10.477926|-8.830991|-12.616973,-8.830991,18
15_bone_modal_affirmative,David wanted to discover an old jar on his archaeological expedition but he discovered a bone. The jar,modal_affirmative,0,1,David|##wanted|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##a|##bone|.|##The|##jar|<|endoftext|>,-11.828095|-12.124659|-8.576995|-13.223492|-7.880364|-7.1270533|-8.662378|-9.465557|-10.700035|-9.061748|-11.227998|-9.357976|-9.666095|-12.106618|-8.896778|-5.7654986|-10.438598|-10.477926|-9.833072|-12.621727,-9.833072,18
15_bone_modal_affirmative,David wanted to discover a bone on his archaeological expedition but he discovered an old jar. The jar,modal_affirmative,1,2,David|##wanted|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##jar|<|endoftext|>,-11.828095|-12.124659|-8.576995|-13.223492|-9.619482|-5.4365773|-9.724449|-10.083706|-9.381961|-10.782688|-9.310396|-9.690353|-11.663318|-6.33503|-7.490806|-8.272297|-10.386845|-10.843513|-10.183532|-12.590948,-10.183532,18
15_bone_modal_affirmative,David wanted to discover a bone on his archaeological expedition but he discovered an old jar. The bone,modal_affirmative,0,2,David|##wanted|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##he|##discovered|##an|##old|##jar|.|##The|##bone|<|endoftext|>,-11.828095|-12.124659|-8.576995|-13.223492|-9.619482|-5.4365773|-9.724449|-10.083706|-9.381961|-10.782688|-9.310396|-9.690353|-11.663318|-6.33503|-7.490806|-8.272297|-10.386845|-10.843513|-8.510827|-12.58599,-8.510827,18
15_bone_managed_failed,David managed to discover an old jar on his archaeological expedition but failed to discover a bone. The jar,managed_failed,1,1,David|##managed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##a|##bone|.|##The|##jar|<|endoftext|>,-11.828095|-12.4973|-8.756187|-14.0825205|-7.738473|-6.126649|-8.711159|-9.120119|-10.529355|-8.966677|-10.822981|-9.168606|-13.422851|-8.692025|-13.947626|-9.632325|-5.1896853|-10.263821|-10.127484|-10.241397|-12.628573,-10.241397,19
15_bone_managed_failed,David managed to discover an old jar on his archaeological expedition but failed to discover a bone. The bone,managed_failed,0,1,David|##managed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##a|##bone|.|##The|##bone|<|endoftext|>,-11.828095|-12.4973|-8.756187|-14.0825205|-7.738473|-6.126649|-8.711159|-9.120119|-10.529355|-8.966677|-10.822981|-9.168606|-13.422851|-8.692025|-13.947626|-9.632325|-5.1896853|-10.263821|-10.127484|-7.9628453|-12.623413,-7.9628453,19
15_bone_managed_failed,David managed to discover a bone on his archaeological expedition but failed to discover an old jar. The bone,managed_failed,1,2,David|##managed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##an|##old|##jar|.|##The|##bone|<|endoftext|>,-11.828095|-12.4973|-8.756187|-14.0825205|-9.056656|-6.0444636|-9.470043|-9.941277|-9.389739|-10.260469|-9.022688|-13.408638|-8.642557|-13.517966|-7.182725|-8.847088|-8.9735155|-10.200065|-10.11002|-8.383376|-12.584794,-8.383376,19
15_bone_managed_failed,David managed to discover a bone on his archaeological expedition but failed to discover an old jar. The jar,managed_failed,0,2,David|##managed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##failed|##to|##discover|##an|##old|##jar|.|##The|##jar|<|endoftext|>,-11.828095|-12.4973|-8.756187|-14.0825205|-9.056656|-6.0444636|-9.470043|-9.941277|-9.389739|-10.260469|-9.022688|-13.408638|-8.642557|-13.517966|-7.182725|-8.847088|-8.9735155|-10.200065|-10.11002|-9.866571|-12.5904,-9.866571,19
15_bone_failed_managed,David failed to discover an old jar on his archaeological expedition but managed to discover a bone. The bone,failed_managed,1,1,David|##failed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##a|##bone|.|##The|##bone|<|endoftext|>,-11.828095|-10.032555|-8.798601|-14.140896|-8.005313|-7.4737597|-9.345984|-9.608767|-10.450465|-8.979038|-11.782142|-9.223755|-12.802456|-9.038757|-13.664518|-8.923753|-5.459291|-10.236677|-10.081427|-9.011452|-12.560747,-9.011452,19
15_bone_failed_managed,David failed to discover an old jar on his archaeological expedition but managed to discover a bone. The jar,failed_managed,0,1,David|##failed|##to|##discover|##an|##old|##jar|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##a|##bone|.|##The|##jar|<|endoftext|>,-11.828095|-10.032555|-8.798601|-14.140896|-8.005313|-7.4737597|-9.345984|-9.608767|-10.450465|-8.979038|-11.782142|-9.223755|-12.802456|-9.038757|-13.664518|-8.923753|-5.459291|-10.236677|-10.081427|-10.0739765|-12.563756,-10.0739765,19
15_bone_failed_managed,David failed to discover a bone on his archaeological expedition but managed to discover an old jar. The jar,failed_managed,1,2,David|##failed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##an|##old|##jar|.|##The|##jar|<|endoftext|>,-11.828095|-10.032555|-8.798601|-14.140896|-9.70215|-5.524701|-9.462132|-10.011494|-9.4755|-11.0616865|-9.219539|-12.634974|-8.8394375|-13.484757|-6.6360526|-7.8884892|-8.215811|-10.242809|-10.099207|-10.548394|-12.523215,-10.548394,19
15_bone_failed_managed,David failed to discover a bone on his archaeological expedition but managed to discover an old jar. The bone,failed_managed,0,2,David|##failed|##to|##discover|##a|##bone|##on|##his|##archaeological|##expedition|##but|##managed|##to|##discover|##an|##old|##jar|.|##The|##bone|<|endoftext|>,-11.828095|-10.032555|-8.798601|-14.140896|-9.70215|-5.524701|-9.462132|-10.011494|-9.4755|-11.0616865|-9.219539|-12.634974|-8.8394375|-13.484757|-6.6360526|-7.8884892|-8.215811|-10.242809|-10.099207|-8.697446|-12.520503,-8.697446,19
16_house_affirmative_negation,Lisa built a house but she didn't build a shed. The house,affirmative_negation,1,1,Lisa|##built|##a|##house|##but|##she|##didn|'t|##build|##a|##shed|.|##The|##house|<|endoftext|>,-10.467635|-11.443664|-8.618593|-8.980778|-9.575317|-9.487421|-14.651407|-12.12252|-12.745018|-9.15338|-10.0754385|-9.939863|-10.791164|-9.368619|-12.732142,-9.368619,13
16_house_affirmative_negation,Lisa built a house but she didn't build a shed. The shed,affirmative_negation,0,1,Lisa|##built|##a|##house|##but|##she|##didn|'t|##build|##a|##shed|.|##The|##shed|<|endoftext|>,-10.467635|-11.443664|-8.618593|-8.980778|-9.575317|-9.487421|-14.651407|-12.12252|-12.745018|-9.15338|-10.0754385|-9.939863|-10.791164|-9.38527|-12.727609,-9.38527,13
16_house_affirmative_negation,Lisa built a shed but she didn't build a house. The shed,affirmative_negation,1,2,Lisa|##built|##a|##shed|##but|##she|##didn|'t|##build|##a|##house|.|##The|##shed|<|endoftext|>,-10.467635|-11.443664|-8.618593|-7.9206657|-9.638909|-9.564859|-14.382258|-12.031355|-12.15505|-9.067674|-11.513544|-9.95053|-10.45245|-10.207931|-12.720357,-10.207931,13
16_house_affirmative_negation,Lisa built a shed but she didn't build a house. The house,affirmative_negation,0,2,Lisa|##built|##a|##shed|##but|##she|##didn|'t|##build|##a|##house|.|##The|##house|<|endoftext|>,-10.467635|-11.443664|-8.618593|-7.9206657|-9.638909|-9.564859|-14.382258|-12.031355|-12.15505|-9.067674|-11.513544|-9.95053|-10.45245|-9.71203|-12.73579,-9.71203,13
16_house_negation_affirmative,Lisa didn't build a house but she built a shed. The shed,negation_affirmative,1,1,Lisa|##didn|'t|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##shed|<|endoftext|>,-10.467635|-13.932581|-11.731144|-12.20187|-9.252651|-10.577111|-8.812976|-8.639988|-11.16835|-8.657464|-8.923851|-9.9314995|-11.263077|-9.135786|-12.901894,-9.135786,13
16_house_negation_affirmative,Lisa didn't build a house but she built a shed. The house,negation_affirmative,0,1,Lisa|##didn|'t|##build|##a|##house|##but|##she|##built|##a|##shed|.|##The|##house|<|endoftext|>,-10.467635|-13.932581|-11.731144|-12.20187|-9.252651|-10.577111|-8.812976|-8.639988|-11.16835|-8.657464|-8.923851|-9.9314995|-11.263077|-9.330864|-12.904677,-9.330864,13
16_house_negation_affirmative,Lisa didn't build a shed but she built a house. The house,negation_affirmative,1,2,Lisa|##didn|'t|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##house|<|endoftext|>,-10.467635|-13.932581|-11.731144|-12.20187|-9.252651|-9.663689|-9.145406|-8.899763|-10.580449|-8.272718|-9.588472|-9.93259|-10.567208|-9.602053|-12.928411,-9.602053,13
16_house_negation_affirmative,Lisa didn't build a shed but she built a house. The shed,negation_affirmative,0,2,Lisa|##didn|'t|##build|##a|##shed|##but|##she|##built|##a|##house|.|##The|##shed|<|endoftext|>,-10.467635|-13.932581|-11.731144|-12.20187|-9.252651|-9.663689|-9.145406|-8.899763|-10.580449|-8.272718|-9.588472|-9.93259|-10.567208|-9.6746435|-12.928413,-9.6746435,13
16_house_know_doubt,I know that Lisa built a house but I doubt that she built a shed. The house,know_doubt,1,1,I|##know|##that|##Lisa|##built|##a|##house|##but|##I|##doubt|##that|##she|##built|##a|##shed|.|##The|##house|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-5.8276854|-10.927808|-8.751206|-9.952804|-8.575118|-9.757431|-14.303297|-4.7506037|-9.740792|-10.507566|-8.608969|-7.6732855|-9.37642|-11.284888|-8.553542|-12.810519,-8.553542,17
16_house_know_doubt,I know that Lisa built a house but I doubt that she built a shed. The shed,know_doubt,0,1,I|##know|##that|##Lisa|##built|##a|##house|##but|##I|##doubt|##that|##she|##built|##a|##shed|.|##The|##shed|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-5.8276854|-10.927808|-8.751206|-9.952804|-8.575118|-9.757431|-14.303297|-4.7506037|-9.740792|-10.507566|-8.608969|-7.6732855|-9.37642|-11.284888|-8.9000435|-12.813261,-8.9000435,17
16_house_know_doubt,I know that Lisa built a shed but I doubt that she built a house. The shed,know_doubt,1,2,I|##know|##that|##Lisa|##built|##a|##shed|##but|##I|##doubt|##that|##she|##built|##a|##house|.|##The|##shed|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-5.8276854|-10.927808|-8.751206|-7.9586806|-8.496103|-10.080239|-14.222422|-4.8157263|-9.59573|-9.729816|-8.487593|-9.979166|-9.42943|-10.807568|-10.003565|-12.823289,-10.003565,17
16_house_know_doubt,I know that Lisa built a shed but I doubt that she built a house. The house,know_doubt,0,2,I|##know|##that|##Lisa|##built|##a|##shed|##but|##I|##doubt|##that|##she|##built|##a|##house|.|##The|##house|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-5.8276854|-10.927808|-8.751206|-7.9586806|-8.496103|-10.080239|-14.222422|-4.8157263|-9.59573|-9.729816|-8.487593|-9.979166|-9.42943|-10.807568|-8.682032|-12.823812,-8.682032,17
16_house_doubt_know,I doubt that Lisa built a house but I know that she built a shed. The shed,doubt_know,1,1,I|##doubt|##that|##Lisa|##built|##a|##house|##but|##I|##know|##that|##she|##built|##a|##shed|.|##The|##shed|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-6.1359773|-11.194773|-8.944352|-9.405595|-8.806118|-9.958078|-12.58831|-5.74311|-9.181021|-10.868916|-8.813129|-8.404909|-9.325929|-10.981456|-8.888032|-12.812565,-8.888032,17
16_house_doubt_know,I doubt that Lisa built a house but I know that she built a shed. The house,doubt_know,0,1,I|##doubt|##that|##Lisa|##built|##a|##house|##but|##I|##know|##that|##she|##built|##a|##shed|.|##The|##house|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-6.1359773|-11.194773|-8.944352|-9.405595|-8.806118|-9.958078|-12.58831|-5.74311|-9.181021|-10.868916|-8.813129|-8.404909|-9.325929|-10.981456|-8.173044|-12.811297,-8.173044,17
16_house_doubt_know,I doubt that Lisa built a shed but I know that she built a house. The house,doubt_know,1,2,I|##doubt|##that|##Lisa|##built|##a|##shed|##but|##I|##know|##that|##she|##built|##a|##house|.|##The|##house|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-6.1359773|-11.194773|-8.944352|-7.8489685|-9.046286|-10.155886|-12.531452|-5.8654513|-9.085124|-10.220419|-8.481543|-10.066709|-9.348599|-10.572385|-8.470238|-12.839055,-8.470238,17
16_house_doubt_know,I doubt that Lisa built a shed but I know that she built a house. The shed,doubt_know,0,2,I|##doubt|##that|##Lisa|##built|##a|##shed|##but|##I|##know|##that|##she|##built|##a|##house|.|##The|##shed|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-6.1359773|-11.194773|-8.944352|-7.8489685|-9.046286|-10.155886|-12.531452|-5.8654513|-9.085124|-10.220419|-8.481543|-10.066709|-9.348599|-10.572385|-9.553501|-12.83827,-9.553501,17
16_house_affirmative_modal,Lisa built a house but she wanted to build a shed. The house,affirmative_modal,1,1,Lisa|##built|##a|##house|##but|##she|##wanted|##to|##build|##a|##shed|.|##The|##house|<|endoftext|>,-10.467635|-11.443664|-8.618593|-8.980778|-9.575317|-9.487421|-13.098336|-8.945695|-13.228664|-8.455191|-9.440171|-10.195472|-11.422853|-8.990522|-12.79934,-8.990522,13
16_house_affirmative_modal,Lisa built a house but she wanted to build a shed. The shed,affirmative_modal,0,1,Lisa|##built|##a|##house|##but|##she|##wanted|##to|##build|##a|##shed|.|##The|##shed|<|endoftext|>,-10.467635|-11.443664|-8.618593|-8.980778|-9.575317|-9.487421|-13.098336|-8.945695|-13.228664|-8.455191|-9.440171|-10.195472|-11.422853|-9.189226|-12.793173,-9.189226,13
16_house_affirmative_modal,Lisa built a shed but she wanted to build a house. The shed,affirmative_modal,1,2,Lisa|##built|##a|##shed|##but|##she|##wanted|##to|##build|##a|##house|.|##The|##shed|<|endoftext|>,-10.467635|-11.443664|-8.618593|-7.9206657|-9.638909|-9.564859|-13.069063|-8.789139|-12.59|-8.449895|-11.16288|-10.033943|-10.810016|-10.031647|-12.789143,-10.031647,13
