Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-t3ka,branch-2sh1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: id,Spreadsheet: sent,Spreadsheet: expected,Spreadsheet: block,Spreadsheet: type,Spreadsheet: sent1,Spreadsheet: sent2,Spreadsheet: sent2delay,Spreadsheet: sliderdelay,Manipulation: Spreadsheet
15,1707498819628,09/02/2024 17:13:39,1707470019628,-8,09/02/2024 01:13:39,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},4,trial,Screen 1,5myap3,1,response,6,14815.800000000003,17065.5,17074.200000023848,14815.800000000003,17065.5,17074.200000023848,1,14815.800000000003,2258.4000000238448,0,,Slider,Slider,3,object-5,trial,15_bone_affirmative_affirmative_pref,David discovered a bone on his archeological expedition and Andy discovered a bone on his archeological expedition too. The bones likely belonged to an extinct bird species.,1,block15,target,David discovered a bone on his archeological expedition and Andy discovered a bone on his archeological expedition too.,The bones likely belonged to an extinct bird species.,5400,8100,
16,1707498831512,09/02/2024 17:13:51,1707470031512,-8,09/02/2024 01:13:51,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},5,trial,Screen 1,5myap3,1,continue,,11892.400000011927,11882.700000000012,11892.400000011927,11892.400000011927,11882.700000000012,11892.400000011927,1,11892.400000011927,0,0,,Click To Continue,Continue Button,4,object-20,trial,7_beer_failed_managed_sref,Sam failed to order a beer at the bar but Kate managed to order a beer at the bar. The beer was warm.,1,block7,target,Sam failed to order a beer at the bar but Kate managed to order a beer at the bar.,The beer was warm.,5700,6900,
17,1707498831514,09/02/2024 17:13:51,1707470031514,-8,09/02/2024 01:13:51,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},5,trial,Screen 1,5myap3,1,response,1,8666.200000000012,11882.700000000012,11895.000000035769,8666.200000000012,11882.700000000012,11895.000000035769,1,8666.200000000012,3228.800000035757,0,,Slider,Slider,3,object-5,trial,7_beer_failed_managed_sref,Sam failed to order a beer at the bar but Kate managed to order a beer at the bar. The beer was warm.,1,block7,target,Sam failed to order a beer at the bar but Kate managed to order a beer at the bar.,The beer was warm.,5700,6900,
18,1707498843110,09/02/2024 17:14:03,1707470043110,-8,09/02/2024 01:14:03,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},6,trial,Screen 1,5myap3,1,continue,,11607.800000035757,11599.199999999983,11607.800000035757,11607.800000035757,11599.199999999983,11607.800000035757,1,11607.800000035757,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler2,I know that Peter loves pizzas but I doubt that he likes them with pineapple. He hates that combination.,1,filler2,filler,I know that Peter loves pizzas but I doubt that he likes them with pineapple.,He hates that combination.,4500,5700,
19,1707498843111,09/02/2024 17:14:03,1707470043111,-8,09/02/2024 01:14:03,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},6,trial,Screen 1,5myap3,1,response,7,9932.699999999983,11599.199999999983,11609.300000035757,9932.699999999983,11599.199999999983,11609.300000035757,1,9932.699999999983,1676.6000000357744,0,,Slider,Slider,3,object-5,trial,filler2,I know that Peter loves pizzas but I doubt that he likes them with pineapple. He hates that combination.,1,filler2,filler,I know that Peter loves pizzas but I doubt that he likes them with pineapple.,He hates that combination.,4500,5700,
20,1707498850761,09/02/2024 17:14:10,1707470050761,-8,09/02/2024 01:14:10,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},7,trial,Screen 1,5myap3,1,continue,,7660.3000000238535,7649.600000000006,7660.3000000238535,7660.3000000238535,7649.600000000006,7660.3000000238535,1,7660.3000000238535,0,0,,Click To Continue,Continue Button,4,object-20,trial,1_dog_affirmative_affirmative_sref,John owns a dog and Mark owns a dog too. The dog is very cute.,0,block1,target,John owns a dog and Mark owns a dog too.,The dog is very cute.,3000,4500,
21,1707498850762,09/02/2024 17:14:10,1707470050762,-8,09/02/2024 01:14:10,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},7,trial,Screen 1,5myap3,1,response,1,5749.8000000000175,7649.600000000006,7660.600000035774,5749.8000000000175,7649.600000000006,7660.600000035774,1,5749.8000000000175,1910.800000035757,0,,Slider,Slider,3,object-5,trial,1_dog_affirmative_affirmative_sref,John owns a dog and Mark owns a dog too. The dog is very cute.,0,block1,target,John owns a dog and Mark owns a dog too.,The dog is very cute.,3000,4500,
22,1707498859637,09/02/2024 17:14:19,1707470059637,-8,09/02/2024 01:14:19,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},8,trial,Screen 1,5myap3,1,continue,,8886.600000000006,8882.899999999994,8886.600000000006,8886.600000000006,8882.899999999994,8886.600000000006,1,8886.600000000006,0,0,,Click To Continue,Continue Button,4,object-20,trial,14_gin_affirmative_negation_pref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonics were very strong.,0,block14,target,Dan drank a gin tonic but Jessica didn't drink a gin tonic.,The gin tonics were very strong.,3600,5400,
23,1707498859640,09/02/2024 17:14:19,1707470059640,-8,09/02/2024 01:14:19,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},8,trial,Screen 1,5myap3,1,response,5,7349.600000000006,8882.899999999994,8889.30000004769,7349.600000000006,8882.899999999994,8889.30000004769,1,7349.600000000006,1539.7000000476837,0,,Slider,Slider,3,object-5,trial,14_gin_affirmative_negation_pref,Dan drank a gin tonic but Jessica didn't drink a gin tonic. The gin tonics were very strong.,0,block14,target,Dan drank a gin tonic but Jessica didn't drink a gin tonic.,The gin tonics were very strong.,3600,5400,
24,1707498870057,09/02/2024 17:14:30,1707470070057,-8,09/02/2024 01:14:30,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},9,trial,Screen 1,5myap3,1,continue,,10423.000000011933,10415.900000000023,10423.000000011933,10423.000000011933,10415.900000000023,10423.000000011933,1,10423.000000011933,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler6,Nick was so busy today that he was forced to skip lunch. He had a chicken sandwich and some fries for lunch.,0,filler6,filler,Nick was so busy today that he was forced to skip lunch.,He had a chicken sandwich and some fries for lunch.,3600,6600,
25,1707498870058,09/02/2024 17:14:30,1707470070058,-8,09/02/2024 01:14:30,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},9,trial,Screen 1,5myap3,1,response,1,8682.700000000012,10415.900000000023,10424.700000000012,8682.700000000012,10415.900000000023,10424.700000000012,1,8682.700000000012,1742,0,,Slider,Slider,3,object-5,trial,filler6,Nick was so busy today that he was forced to skip lunch. He had a chicken sandwich and some fries for lunch.,0,filler6,filler,Nick was so busy today that he was forced to skip lunch.,He had a chicken sandwich and some fries for lunch.,3600,6600,
26,1707498880139,09/02/2024 17:14:40,1707470080139,-8,09/02/2024 01:14:40,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},10,trial,Screen 1,5myap3,1,continue,,10089.299999999988,10082.699999999983,10089.299999999988,10089.299999999988,10082.699999999983,10089.299999999988,1,10089.299999999988,0,0,,Click To Continue,Continue Button,4,object-20,trial,13_bed_negation_negation_pref,Luke didn't buy a bed and Rachel didn't buy a bed either. The beds were delivered the next day.,0,block13,target,Luke didn't buy a bed and Rachel didn't buy a bed either.,The beds were delivered the next day.,3600,5700,
27,1707498880140,09/02/2024 17:14:40,1707470080140,-8,09/02/2024 01:14:40,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},10,trial,Screen 1,5myap3,1,response,1,8416.199999999983,10082.699999999983,10090.90000002383,8416.199999999983,10082.699999999983,10090.90000002383,1,8416.199999999983,1674.7000000238477,0,,Slider,Slider,3,object-5,trial,13_bed_negation_negation_pref,Luke didn't buy a bed and Rachel didn't buy a bed either. The beds were delivered the next day.,0,block13,target,Luke didn't buy a bed and Rachel didn't buy a bed either.,The beds were delivered the next day.,3600,5700,
28,1707498892608,09/02/2024 17:14:52,1707470092608,-8,09/02/2024 01:14:52,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},11,trial,Screen 1,5myap3,1,continue,,12476.200000023848,12466,12476.200000023848,12476.200000023848,12466,12476.200000023848,1,12476.200000023848,0,0,,Click To Continue,Continue Button,4,object-20,trial,16_house_managed_managed_sref,Lisa managed to build a house and Jordan managed to build a house as well. The house is the most beautiful building I have ever seen.,0,block16,target,Lisa managed to build a house and Jordan managed to build a house as well.,The house is the most beautiful building I have ever seen.,4500,7800,
29,1707498892610,09/02/2024 17:14:52,1707470092610,-8,09/02/2024 01:14:52,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},11,trial,Screen 1,5myap3,1,response,7,10966.100000000006,12466,12477.80000004769,10966.100000000006,12466,12477.80000004769,1,10966.100000000006,1511.7000000476837,0,,Slider,Slider,3,object-5,trial,16_house_managed_managed_sref,Lisa managed to build a house and Jordan managed to build a house as well. The house is the most beautiful building I have ever seen.,0,block16,target,Lisa managed to build a house and Jordan managed to build a house as well.,The house is the most beautiful building I have ever seen.,4500,7800,
30,1707498905847,09/02/2024 17:15:05,1707470105847,-8,09/02/2024 01:15:05,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},12,trial,Screen 1,5myap3,1,continue,,13249.100000000006,13232.600000000006,13249.100000000006,13249.100000000006,13232.600000000006,13249.100000000006,1,13249.100000000006,0,0,,Click To Continue,Continue Button,4,object-20,trial,9_letter_managed_failed_pref,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents. The letters arrived three days after they were sent.,0,block9,target,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents.,The letters arrived three days after they were sent.,5700,8400,
31,1707498905849,09/02/2024 17:15:05,1707470105849,-8,09/02/2024 01:15:05,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},12,trial,Screen 1,5myap3,1,response,1,11115.899999999994,13232.600000000006,13249.399999999994,11115.899999999994,13232.600000000006,13249.399999999994,1,11115.899999999994,2133.5,0,,Slider,Slider,3,object-5,trial,9_letter_managed_failed_pref,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents. The letters arrived three days after they were sent.,0,block9,target,Carolyn managed to write a letter to her parents but Jennifer failed to write a letter to her parents.,The letters arrived three days after they were sent.,5700,8400,
32,1707498917100,09/02/2024 17:15:17,1707470117100,-8,09/02/2024 01:15:17,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},13,trial,Screen 1,5myap3,1,continue,,11268.900000035763,11265.899999999994,11268.900000035763,11268.900000035763,11265.899999999994,11268.900000035763,1,11268.900000035763,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler7,Andy had to walk to school every day because no other means of transportation was available. The bus ride took him 15 minutes.,0,filler7,filler,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900,
33,1707498917101,09/02/2024 17:15:17,1707470117101,-8,09/02/2024 01:15:17,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},13,trial,Screen 1,5myap3,1,response,1,9799.299999999988,11265.899999999994,11270.400000035763,9799.299999999988,11265.899999999994,11270.400000035763,1,9799.299999999988,1471.1000000357744,0,,Slider,Slider,3,object-5,trial,filler7,Andy had to walk to school every day because no other means of transportation was available. The bus ride took him 15 minutes.,0,filler7,filler,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900,
34,1707498927059,09/02/2024 17:15:27,1707470127059,-8,09/02/2024 01:15:27,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},14,trial,Screen 1,5myap3,1,continue,,9962.30000004769,9949.300000000017,9962.30000004769,9962.30000004769,9949.300000000017,9962.30000004769,1,9962.30000004769,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000,
35,1707498927059,09/02/2024 17:15:27,1707470127059,-8,09/02/2024 01:15:27,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},14,trial,Screen 1,5myap3,1,response,1,8399.399999999994,9949.300000000017,9962.700000023848,8399.399999999994,9949.300000000017,9962.700000023848,1,8399.399999999994,1563.3000000238535,0,,Slider,Slider,3,object-5,trial,filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000,
36,1707498937890,09/02/2024 17:15:37,1707470137890,-8,09/02/2024 01:15:37,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},15,trial,Screen 1,5myap3,1,continue,,10844.299999999988,10833,10844.299999999988,10844.299999999988,10833,10844.299999999988,1,10844.299999999988,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler4,Doug didn't make salad for dinner but he made pasta. He skillfully garnished the pasta with fresh basil and grated Parmesan.,1,filler4,filler,Doug didn't make salad for dinner but he made pasta.,He skillfully garnished the pasta with fresh basil and grated Parmesan.,3000,6300,
37,1707498937892,09/02/2024 17:15:37,1707470137892,-8,09/02/2024 01:15:37,163297,10,task-vjnw,,34977076,6278700097208c3f1b717481,10341543,,complete,,65c65c8632215aca31bc5b5a,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1366x768,1366x599,,,0,Rating,19,16,did consent,$${version},15,trial,Screen 1,5myap3,1,response,7,9332.899999999994,10833,10846.40000002383,9332.899999999994,10833,10846.40000002383,1,9332.899999999994,1513.500000023836,0,,Slider,Slider,3,object-5,trial,filler4,Doug didn't make salad for dinner but he made pasta. He skillfully garnished the pasta with fresh basil and grated Parmesan.,1,filler4,filler,Doug didn't make salad for dinner but he made pasta.,He skillfully garnished the pasta with fresh basil and grated Parmesan.,3000,6300,
